customer_id,signup_date,acquisition_channel,city,segment
686,2025-01-20,social,Kaohsiung,growth
687,2025-08-04,organic,Tainan,new
688,2025-10-08,organic,Taichung,growth
689,2024-06-09,partner,Tainan,growth
690,2025-07-11,social,Taichung,new
691,2024-03-21,organic,Taichung,growth
692,2024-09-29,social,Kaohsiung,growth
693,2025-07-23,organic,Taichung,new
694,2023-08-04,social,Taoyuan,new
695,2024-12-22,referral,Kaohsiung,new
696,2023-08-03,partner,Hsinchu,new
697,2023-09-14,partner,Hsinchu,growth
698,2024-11-28,partner,Taoyuan,growth
699,2024-01-08,referral,Kaohsiung,vip
700,2023-02-19,ads,Taipei,new
701,2024-01-14,referral,Taichung,growth
702,2024-02-19,social,Kaohsiung,growth
703,2024-12-07,partner,Kaohsiung,new
704,2023-03-22,organic,Taipei,new
705,2024-04-07,referral,Taoyuan,vip
706,2025-02-18,organic,Taoyuan,growth
707,2025-02-14,referral,Hsinchu,new
708,2025-01-04,partner,Taipei,new
709,2023-07-17,ads,Taichung,new
710,2024-04-06,organic,Tainan,new
711,2023-01-16,partner,Taichung,new
712,2023-05-07,referral,Hsinchu,new
713,2025-09-17,referral,Taichung,growth
714,2023-01-24,partner,Hsinchu,growth
715,2025-08-25,partner,Hsinchu,new
716,2025-07-28,referral,Taipei,new
717,2025-09-27,referral,Taipei,growth
718,2023-07-30,referral,Taoyuan,growth
719,2024-11-15,social,Kaohsiung,new
720,2023-06-16,referral,Hsinchu,growth
721,2024-04-06,organic,Taoyuan,new
722,2024-10-10,partner,Taoyuan,new
723,2023-11-03,partner,Tainan,growth
724,2025-04-16,organic,Taoyuan,new
725,2025-01-14,social,Tainan,new
726,2023-05-18,ads,Hsinchu,new
727,2025-08-16,referral,Tainan,new
728,2023-01-18,referral,Tainan,new
729,2023-07-22,ads,Taipei,new
730,2025-06-17,partner,Taichung,new
731,2024-07-29,referral,Kaohsiung,new
732,2024-10-22,partner,Taoyuan,growth
733,2022-12-25,partner,Taoyuan,new
734,2024-12-25,organic,Hsinchu,new
735,2023-05-20,organic,Kaohsiung,new
736,2025-02-12,partner,Hsinchu,growth
737,2025-04-01,ads,Taichung,new
738,2024-12-16,organic,Taoyuan,new
739,2022-12-07,social,Taipei,growth
740,2023-02-01,referral,Kaohsiung,new
741,2025-06-14,referral,Kaohsiung,new
742,2023-11-30,organic,Taichung,new
743,2024-04-23,social,Taipei,vip
744,2025-07-08,referral,Tainan,new
745,2023-04-19,referral,Taichung,new
746,2025-02-22,social,Tainan,growth
747,2023-04-04,ads,Taipei,new
748,2024-02-18,social,Kaohsiung,growth
749,2024-03-16,partner,Tainan,new
750,2025-05-27,partner,Tainan,new
751,2023-03-31,partner,Taichung,new
752,2023-08-13,partner,Taichung,growth
753,2024-10-14,partner,Hsinchu,growth
754,2023-12-04,referral,Taipei,new
755,2023-12-31,organic,Tainan,new
756,2023-05-17,social,Taichung,new
757,2025-05-24,social,Tainan,new
758,2023-05-13,referral,Taichung,growth
759,2023-11-23,organic,Kaohsiung,growth
760,2023-04-05,organic,Taipei,new
761,2022-12-08,organic,Tainan,vip
762,2023-05-26,social,Taichung,new
763,2025-06-09,partner,Hsinchu,new
764,2024-07-05,ads,Taichung,growth
765,2024-05-22,referral,Tainan,new
766,2025-09-30,ads,Tainan,new
767,2025-01-08,organic,Taoyuan,vip
768,2025-01-21,organic,Kaohsiung,new
769,2022-12-28,social,Kaohsiung,new
770,2024-12-17,partner,Hsinchu,vip
771,2025-10-29,social,Hsinchu,growth
772,2024-07-03,referral,Taichung,new
773,2024-10-23,partner,Hsinchu,new
774,2024-03-05,organic,Hsinchu,growth
775,2024-05-08,partner,Taoyuan,new
776,2024-04-07,partner,Taichung,vip
777,2024-08-31,social,Hsinchu,new
778,2024-10-11,social,Taoyuan,new
779,2024-02-08,organic,Taichung,growth
780,2024-05-03,social,Taoyuan,growth
781,2025-08-16,ads,Taoyuan,new
782,2023-12-07,organic,Tainan,new
783,2023-02-05,partner,Taipei,new
784,2024-05-18,social,Taipei,new
785,2023-01-05,social,Tainan,new
786,2023-10-15,ads,Taoyuan,new
787,2025-02-28,social,Hsinchu,growth
788,2024-12-14,ads,Hsinchu,growth
789,2025-04-23,ads,Hsinchu,growth
790,2024-07-23,organic,Taipei,growth
791,2024-03-25,organic,Taoyuan,growth
792,2022-12-26,partner,Tainan,new
793,2024-12-14,partner,Tainan,new
794,2024-08-17,social,Taichung,vip
795,2023-07-09,ads,Taipei,new
796,2023-10-05,partner,Tainan,growth
797,2024-05-26,social,Kaohsiung,new
798,2025-11-28,partner,Hsinchu,new
799,2024-01-29,ads,Hsinchu,new
800,2023-01-27,referral,Taoyuan,new
801,2023-04-04,referral,Taipei,growth
802,2024-09-05,social,Hsinchu,growth
803,2023-07-11,ads,Hsinchu,growth
804,2024-03-27,partner,Tainan,growth
805,2024-12-04,organic,Taipei,vip
806,2023-12-12,organic,Tainan,new
807,2025-06-20,partner,Hsinchu,growth
808,2025-11-10,ads,Taipei,growth
809,2025-09-02,partner,Taoyuan,new
810,2025-06-10,referral,Tainan,vip
811,2024-12-27,ads,Taipei,new
812,2023-03-20,referral,Hsinchu,growth
813,2024-09-18,partner,Taipei,new
814,2025-02-26,social,Kaohsiung,new
815,2025-07-25,social,Kaohsiung,new
816,2024-11-12,referral,Tainan,new
817,2024-09-20,partner,Taipei,new
818,2023-04-03,social,Taichung,new
819,2024-05-03,ads,Hsinchu,growth
820,2023-10-14,referral,Taichung,new
821,2025-06-30,ads,Tainan,growth
822,2025-10-16,organic,Taoyuan,new
823,2025-05-16,social,Tainan,new
824,2025-05-22,organic,Tainan,new
825,2023-06-03,referral,Taichung,new
826,2025-02-11,referral,Hsinchu,new
827,2023-03-28,partner,Hsinchu,new
828,2023-06-08,organic,Taichung,growth
829,2024-06-30,referral,Hsinchu,growth
830,2023-10-20,ads,Taoyuan,new
831,2025-08-04,ads,Taipei,new
832,2025-05-13,partner,Hsinchu,growth
833,2023-05-03,partner,Kaohsiung,new
834,2024-06-13,social,Taichung,growth
835,2023-02-17,partner,Hsinchu,new
836,2025-02-13,referral,Taichung,new
837,2025-10-09,referral,Hsinchu,new
838,2025-02-27,ads,Taichung,new
839,2024-09-18,social,Kaohsiung,new
840,2024-04-20,social,Taoyuan,new
841,2025-05-31,referral,Taichung,new
842,2023-10-25,referral,Taipei,growth
843,2025-01-18,ads,Kaohsiung,new
844,2024-11-28,referral,Kaohsiung,growth
845,2024-09-28,referral,Taichung,new
846,2025-12-01,organic,Taichung,new
847,2025-04-29,referral,Taichung,growth
848,2023-05-29,ads,Hsinchu,vip
849,2023-11-06,referral,Taipei,new
850,2025-10-19,referral,Taoyuan,new
851,2024-11-15,ads,Tainan,new
852,2025-04-21,referral,Tainan,growth
853,2025-11-26,organic,Taoyuan,new
854,2025-01-12,partner,Taichung,growth
855,2023-10-18,organic,Tainan,new
856,2023-05-11,ads,Hsinchu,new
857,2025-04-11,organic,Taoyuan,new
858,2023-04-19,organic,Taipei,new
859,2025-06-19,ads,Kaohsiung,vip
860,2024-09-05,referral,Taipei,new
861,2025-03-12,organic,Taoyuan,new
862,2024-05-04,social,Taichung,new
863,2024-01-10,organic,Kaohsiung,growth
864,2023-05-10,ads,Tainan,new
865,2025-04-20,social,Hsinchu,new
866,2024-01-28,referral,Taipei,new
867,2023-08-16,organic,Tainan,growth
868,2024-12-12,social,Taoyuan,vip
869,2025-10-28,organic,Tainan,growth
870,2024-12-25,organic,Taipei,new
871,2024-04-15,ads,Taipei,new
872,2022-12-14,referral,Tainan,new
873,2023-02-26,partner,Kaohsiung,growth
874,2024-07-01,partner,Kaohsiung,new
875,2023-05-03,partner,Taipei,growth
876,2025-07-09,referral,Tainan,new
877,2024-11-27,ads,Taichung,new
878,2025-02-20,social,Taipei,growth
879,2024-07-23,organic,Hsinchu,new
880,2024-10-09,referral,Hsinchu,growth
881,2023-08-11,organic,Kaohsiung,growth
882,2024-12-11,referral,Hsinchu,new
883,2022-11-30,referral,Tainan,growth
884,2024-07-02,social,Kaohsiung,new
885,2023-02-27,organic,Taipei,growth
886,2023-09-12,partner,Tainan,new
887,2025-01-16,partner,Hsinchu,new
888,2024-01-01,referral,Tainan,new
889,2023-03-26,social,Taipei,new
890,2023-04-01,social,Hsinchu,growth
891,2024-01-06,partner,Taichung,new
892,2025-10-15,ads,Taichung,new
893,2024-04-05,social,Taichung,new
894,2025-08-22,ads,Taipei,new
895,2023-05-19,ads,Taipei,growth
896,2024-12-05,partner,Taichung,new
897,2024-11-24,referral,Kaohsiung,new
898,2024-10-10,partner,Taipei,vip
899,2024-05-31,organic,Taichung,growth
900,2025-05-18,social,Taoyuan,new
901,2024-01-19,organic,Tainan,new
902,2024-11-28,social,Taipei,new
903,2025-08-09,organic,Taichung,new
904,2023-03-21,organic,Taipei,new
905,2025-02-16,referral,Taichung,new
906,2024-09-21,ads,Hsinchu,new
907,2023-03-14,referral,Kaohsiung,new
908,2024-09-22,ads,Taoyuan,growth
909,2024-09-09,organic,Taipei,new
910,2025-09-15,partner,Taichung,growth
911,2024-06-13,social,Taichung,new
912,2024-03-17,organic,Tainan,new
913,2025-01-27,referral,Tainan,new
914,2024-11-15,partner,Tainan,new
915,2022-12-08,partner,Taichung,vip
916,2024-04-15,ads,Taichung,new
917,2024-12-12,organic,Hsinchu,growth
918,2024-04-03,referral,Hsinchu,new
919,2024-12-26,ads,Hsinchu,vip
920,2025-06-15,social,Hsinchu,growth
921,2025-03-09,ads,Tainan,growth
922,2025-08-04,social,Taipei,growth
923,2024-04-19,organic,Hsinchu,vip
924,2023-12-17,ads,Hsinchu,vip
925,2024-11-18,referral,Hsinchu,new
926,2023-04-04,referral,Hsinchu,new
927,2025-10-16,organic,Tainan,new
928,2023-08-12,social,Taoyuan,new
929,2024-09-14,organic,Taichung,growth
930,2024-09-16,referral,Taipei,new
931,2023-04-08,referral,Kaohsiung,new
932,2022-12-27,organic,Kaohsiung,new
933,2025-12-01,ads,Taichung,growth
934,2023-08-16,referral,Taipei,vip
935,2024-08-04,social,Taoyuan,new
936,2025-07-20,ads,Taichung,new
937,2024-01-26,organic,Kaohsiung,growth
938,2025-01-08,partner,Tainan,new
939,2023-03-24,partner,Kaohsiung,new
940,2023-01-05,organic,Kaohsiung,new
941,2023-01-10,partner,Taipei,new
942,2022-12-24,ads,Taoyuan,growth
943,2023-10-07,social,Hsinchu,new
944,2024-08-09,ads,Kaohsiung,new
945,2025-04-08,referral,Taipei,new
946,2024-02-26,partner,Taichung,vip
947,2024-02-02,social,Kaohsiung,new
948,2023-04-05,social,Hsinchu,new
949,2025-05-31,referral,Taipei,new
950,2023-02-19,social,Tainan,new
951,2025-03-10,partner,Taipei,new
952,2024-10-08,referral,Taoyuan,new
953,2024-07-19,ads,Taichung,new
954,2023-03-02,referral,Taipei,new
955,2024-06-22,ads,Tainan,growth
956,2023-06-18,partner,Taichung,growth
957,2025-04-17,ads,Kaohsiung,new
958,2024-11-09,organic,Taichung,new
959,2024-01-22,social,Hsinchu,vip
960,2025-07-05,social,Hsinchu,new
961,2025-05-10,partner,Taipei,new
962,2023-11-12,partner,Tainan,new
963,2024-04-20,social,Taoyuan,growth
964,2025-04-19,partner,Taipei,growth
965,2025-11-12,organic,Taoyuan,vip
966,2024-08-26,ads,Kaohsiung,growth
967,2024-10-13,referral,Taoyuan,new
968,2024-01-03,referral,Taipei,vip
969,2025-05-06,organic,Kaohsiung,new
970,2023-10-05,referral,Tainan,vip
971,2023-12-27,partner,Taoyuan,vip
972,2025-07-09,social,Kaohsiung,growth
973,2023-06-26,organic,Hsinchu,new
974,2022-12-03,organic,Tainan,growth
975,2023-06-14,partner,Hsinchu,new
976,2023-06-09,partner,Hsinchu,growth
977,2025-04-14,partner,Taoyuan,new
978,2023-11-22,organic,Tainan,new
979,2025-05-31,organic,Hsinchu,new
980,2023-01-08,organic,Taoyuan,new
981,2022-12-23,social,Hsinchu,growth
982,2025-07-02,organic,Kaohsiung,new
983,2023-05-16,partner,Taoyuan,new
984,2024-06-10,partner,Taoyuan,new
985,2023-06-26,ads,Taoyuan,new
986,2023-12-09,ads,Taichung,new
987,2024-03-19,partner,Taoyuan,vip
988,2023-12-13,referral,Taipei,growth
989,2023-05-19,ads,Tainan,new
990,2024-04-24,ads,Taipei,growth
991,2023-03-13,ads,Hsinchu,new
992,2025-05-06,ads,Tainan,new
993,2025-10-17,ads,Taoyuan,new
994,2024-01-11,organic,Taipei,vip
995,2025-03-27,referral,Taoyuan,new
996,2024-01-01,social,Taichung,new
997,2024-03-22,referral,Taoyuan,growth
998,2024-03-18,ads,Kaohsiung,new
999,2025-10-31,partner,Hsinchu,growth
1000,2025-09-02,social,Kaohsiung,new
1001,2023-08-16,organic,Taichung,new
1002,2024-05-31,organic,Kaohsiung,new
1003,2024-05-06,ads,Kaohsiung,growth
1004,2025-05-05,referral,Kaohsiung,growth
1005,2024-03-28,ads,Tainan,new
1006,2023-04-22,referral,Hsinchu,new
1007,2023-03-08,organic,Tainan,new
1008,2025-02-25,partner,Kaohsiung,growth
1009,2024-05-23,organic,Hsinchu,new
1010,2025-06-15,partner,Taichung,growth
1011,2024-11-07,partner,Taichung,new
1012,2025-02-08,organic,Kaohsiung,new
1013,2024-05-30,social,Taipei,growth
1014,2023-10-01,referral,Taipei,new
1015,2024-02-14,social,Kaohsiung,new
1016,2024-03-14,referral,Tainan,new
1017,2024-11-09,social,Taipei,growth
1018,2024-11-11,social,Taoyuan,new
1019,2025-01-05,ads,Hsinchu,growth
1020,2025-11-11,organic,Tainan,growth
1021,2024-05-05,referral,Hsinchu,growth
1022,2024-08-01,partner,Tainan,growth
1023,2023-01-18,referral,Taoyuan,growth
1024,2023-01-27,organic,Kaohsiung,new
1025,2023-06-04,social,Hsinchu,new
1026,2023-11-24,referral,Taichung,new
1027,2024-03-25,partner,Taipei,growth
1028,2023-09-09,organic,Tainan,new
1029,2023-05-29,partner,Kaohsiung,new
1030,2024-05-28,partner,Taipei,new
1031,2025-11-18,partner,Kaohsiung,growth
1032,2024-08-19,social,Kaohsiung,new
1033,2023-10-01,referral,Kaohsiung,new
1034,2023-08-22,organic,Taoyuan,new
1035,2024-06-18,social,Taichung,vip
1036,2024-12-07,organic,Taoyuan,growth
1037,2024-09-30,ads,Tainan,growth
1038,2023-04-11,ads,Taichung,growth
1039,2025-04-05,ads,Kaohsiung,new
1040,2025-08-08,partner,Taoyuan,growth
1041,2023-12-10,referral,Kaohsiung,growth
1042,2024-07-17,referral,Taichung,new
1043,2025-05-26,referral,Kaohsiung,new
1044,2024-04-27,ads,Hsinchu,new
1045,2025-09-29,organic,Kaohsiung,growth
1046,2023-03-11,ads,Taichung,new
1047,2025-08-09,referral,Kaohsiung,new
1048,2025-03-03,partner,Hsinchu,vip
1049,2023-06-13,organic,Taichung,vip
1050,2024-03-12,organic,Taoyuan,new
1051,2024-02-15,partner,Hsinchu,growth
1052,2024-10-27,referral,Kaohsiung,new
1053,2024-04-10,organic,Taoyuan,new
1054,2023-11-11,social,Hsinchu,new
1055,2024-05-14,organic,Kaohsiung,new
1056,2024-11-05,partner,Taoyuan,growth
1057,2022-12-03,referral,Taipei,growth
1058,2023-05-04,referral,Taipei,new
1059,2024-09-25,referral,Hsinchu,new
1060,2022-12-28,organic,Taipei,new
1061,2023-02-09,ads,Hsinchu,growth
1062,2025-06-06,social,Hsinchu,new
1063,2024-04-22,partner,Taichung,new
1064,2023-06-04,organic,Tainan,new
1065,2024-10-17,partner,Kaohsiung,growth
1066,2025-08-04,partner,Kaohsiung,new
1067,2023-08-12,partner,Kaohsiung,new
1068,2025-08-26,ads,Hsinchu,growth
1069,2025-07-05,social,Tainan,growth
1070,2023-12-01,social,Taichung,new
1071,2024-12-21,organic,Taichung,growth
1072,2023-03-20,organic,Kaohsiung,vip
1073,2023-09-17,partner,Kaohsiung,growth
1074,2023-09-02,referral,Taoyuan,new
1075,2025-11-21,referral,Kaohsiung,new
1076,2025-01-17,ads,Hsinchu,growth
1077,2025-04-09,partner,Kaohsiung,vip
1078,2024-01-27,organic,Hsinchu,new
1079,2024-11-23,referral,Hsinchu,new
1080,2024-04-18,social,Hsinchu,new
1081,2025-06-28,partner,Taoyuan,new
1082,2025-07-18,partner,Tainan,growth
1083,2024-08-30,referral,Taoyuan,new
1084,2023-11-29,referral,Kaohsiung,new
1085,2023-09-30,ads,Kaohsiung,new
1086,2024-10-08,partner,Taichung,new
1087,2022-12-06,organic,Kaohsiung,new
1088,2024-09-02,partner,Taoyuan,new
1089,2024-05-29,ads,Tainan,growth
1090,2024-09-11,partner,Taipei,new
1091,2023-12-29,ads,Tainan,vip
1092,2024-07-01,ads,Kaohsiung,new
1093,2025-03-15,partner,Taoyuan,vip
1094,2023-04-23,referral,Taichung,new
1095,2025-09-25,partner,Taoyuan,growth
1096,2023-07-19,ads,Taichung,new
1097,2024-10-16,partner,Taichung,growth
1098,2023-07-21,ads,Tainan,growth
1099,2025-07-05,partner,Taipei,new
1100,2023-03-25,social,Taipei,new
1101,2022-11-27,organic,Hsinchu,new
1102,2024-05-23,referral,Tainan,new
1103,2022-12-24,social,Tainan,growth
1104,2025-08-04,referral,Taichung,new
1105,2024-01-06,partner,Taipei,growth
1106,2023-01-08,social,Kaohsiung,growth
1107,2024-02-27,referral,Taoyuan,new
1108,2023-05-14,referral,Taoyuan,vip
1109,2024-09-09,partner,Taipei,new
1110,2025-11-04,social,Kaohsiung,new
1111,2025-03-11,partner,Tainan,new
1112,2025-01-03,partner,Taichung,growth
1113,2024-06-27,referral,Kaohsiung,new
1114,2024-11-28,ads,Taipei,growth
1115,2024-02-29,organic,Kaohsiung,growth
1116,2025-09-21,organic,Hsinchu,new
1117,2024-08-31,referral,Kaohsiung,growth
1118,2024-03-22,partner,Kaohsiung,growth
1119,2023-07-25,organic,Hsinchu,new
1120,2024-01-16,organic,Taipei,new
1121,2023-06-13,referral,Hsinchu,new
1122,2024-03-10,partner,Hsinchu,new
1123,2023-03-20,referral,Taoyuan,new
1124,2023-02-16,organic,Taoyuan,growth
1125,2024-09-27,referral,Tainan,new
1126,2024-11-18,referral,Taipei,growth
1127,2025-01-21,social,Taoyuan,vip
1128,2024-10-26,partner,Tainan,growth
1129,2024-09-04,partner,Taichung,new
1130,2025-11-20,organic,Taichung,new
1131,2025-05-05,organic,Taipei,new
1132,2023-05-27,referral,Taichung,new
1133,2024-05-02,referral,Tainan,vip
1134,2025-10-25,social,Taipei,new
1135,2024-09-15,partner,Hsinchu,vip
1136,2023-05-30,referral,Tainan,growth
1137,2024-09-25,organic,Kaohsiung,vip
1138,2023-02-07,organic,Taoyuan,new
1139,2024-12-06,organic,Hsinchu,new
1140,2022-12-03,ads,Tainan,growth
1141,2025-08-30,referral,Taipei,new
1142,2025-06-19,partner,Tainan,vip
1143,2023-09-27,ads,Kaohsiung,vip
1144,2023-02-20,social,Taoyuan,new
1145,2023-02-05,referral,Tainan,growth
1146,2024-04-08,ads,Taichung,new
1147,2023-10-09,ads,Taichung,growth
1148,2025-05-07,ads,Taoyuan,new
1149,2023-10-19,referral,Hsinchu,new
1150,2024-11-24,referral,Tainan,new
1151,2024-11-06,referral,Taoyuan,new
1152,2023-08-31,social,Taipei,growth
1153,2023-06-17,ads,Taipei,new
1154,2023-05-13,referral,Kaohsiung,growth
1155,2024-09-20,referral,Hsinchu,new
1156,2024-08-09,referral,Tainan,growth
1157,2023-04-23,partner,Tainan,new
1158,2024-03-16,partner,Hsinchu,new
1159,2025-08-31,organic,Taichung,new
1160,2023-09-24,ads,Taipei,new
1161,2023-08-30,social,Taichung,new
1162,2023-11-22,referral,Tainan,new
1163,2023-12-25,ads,Tainan,new
1164,2023-10-27,organic,Hsinchu,new
1165,2025-04-24,organic,Taoyuan,new
1166,2023-01-25,ads,Hsinchu,growth
1167,2025-04-01,organic,Taipei,new
1168,2025-01-23,social,Hsinchu,growth
1169,2023-05-18,referral,Taichung,new
1170,2025-08-27,ads,Hsinchu,new
1171,2024-04-14,referral,Taoyuan,new
1172,2024-04-08,organic,Taichung,new
1173,2023-10-28,partner,Taoyuan,growth
1174,2023-10-11,organic,Taipei,growth
1175,2024-07-09,social,Taichung,new
1176,2024-12-26,organic,Taipei,new
1177,2024-07-06,partner,Taipei,new
1178,2023-11-27,social,Taichung,new
1179,2023-02-27,referral,Taoyuan,growth
1180,2023-07-27,social,Tainan,growth
1181,2023-11-05,partner,Tainan,new
1182,2025-03-30,partner,Tainan,new
1183,2023-06-20,referral,Taichung,vip
1184,2024-12-09,partner,Taichung,new
1185,2025-09-29,referral,Kaohsiung,new
1186,2023-04-06,organic,Kaohsiung,vip
1187,2025-02-16,referral,Taipei,new
1188,2025-08-29,partner,Hsinchu,new
1189,2024-04-19,organic,Taoyuan,growth
1190,2024-09-01,partner,Hsinchu,growth
1191,2023-11-14,ads,Hsinchu,new
1192,2023-10-01,social,Hsinchu,new
1193,2023-06-02,organic,Tainan,growth
1194,2024-01-04,partner,Tainan,growth
1195,2023-11-03,social,Hsinchu,new
1196,2025-03-05,social,Kaohsiung,new
1197,2025-03-25,ads,Tainan,new
1198,2023-04-07,ads,Taichung,new
1199,2025-05-18,referral,Taoyuan,new
1200,2023-05-18,ads,Taoyuan,new
1201,2024-10-08,partner,Taichung,growth
1202,2025-03-01,referral,Taichung,growth
1203,2025-07-30,social,Tainan,new
1204,2025-07-28,organic,Taipei,growth
1205,2023-09-30,ads,Taipei,growth
1206,2025-09-22,partner,Taipei,new
1207,2024-11-18,partner,Taipei,new
1208,2024-08-30,organic,Hsinchu,new
1209,2025-06-07,referral,Taoyuan,growth
1210,2023-12-29,social,Taichung,new
1211,2023-07-19,ads,Hsinchu,growth
1212,2024-02-23,organic,Hsinchu,vip
1213,2024-05-25,partner,Taoyuan,growth
1214,2023-07-16,partner,Hsinchu,vip
1215,2025-08-06,referral,Tainan,growth
1216,2025-08-12,referral,Hsinchu,new
1217,2025-04-28,partner,Taipei,new
1218,2025-08-21,ads,Tainan,new
1219,2024-03-22,referral,Hsinchu,new
1220,2025-09-08,referral,Taoyuan,new
1221,2023-08-18,social,Hsinchu,new
1222,2024-01-18,referral,Taipei,growth
1223,2023-01-24,organic,Kaohsiung,growth
1224,2023-10-10,ads,Taoyuan,new
1225,2023-12-01,ads,Tainan,new
1226,2023-06-20,social,Tainan,new
1227,2023-05-05,referral,Hsinchu,new
1228,2023-03-19,ads,Taichung,growth
1229,2025-08-31,organic,Taichung,new
1230,2023-12-05,organic,Hsinchu,growth
1231,2024-10-11,partner,Hsinchu,growth
1232,2025-11-21,referral,Taoyuan,new
1233,2024-07-12,referral,Kaohsiung,vip
1234,2024-06-11,referral,Taoyuan,growth
1235,2023-10-05,social,Hsinchu,new
1236,2025-08-05,ads,Taoyuan,vip
1237,2023-08-28,ads,Kaohsiung,growth
1238,2023-10-07,referral,Taoyuan,vip
1239,2024-04-11,partner,Taipei,new
1240,2023-02-09,ads,Taichung,new
1241,2022-12-16,partner,Tainan,new
1242,2023-09-16,referral,Tainan,new
1243,2023-11-17,organic,Tainan,new
1244,2022-12-03,organic,Taoyuan,new
1245,2023-03-30,referral,Tainan,growth
1246,2023-02-25,social,Tainan,new
1247,2023-06-30,social,Hsinchu,growth
1248,2023-08-26,partner,Kaohsiung,new
1249,2024-04-14,partner,Hsinchu,growth
1250,2024-01-08,organic,Taoyuan,new
1251,2025-09-22,referral,Hsinchu,growth
1252,2025-10-20,referral,Hsinchu,new
1253,2023-11-08,ads,Taoyuan,new
1254,2023-03-21,referral,Hsinchu,vip
1255,2025-10-24,referral,Taoyuan,growth
1256,2025-08-24,referral,Tainan,growth
1257,2024-01-11,referral,Taichung,new
1258,2024-01-27,partner,Hsinchu,vip
1259,2023-08-19,ads,Taichung,new
1260,2025-04-15,ads,Taipei,new
1261,2024-06-30,social,Taipei,growth
1262,2025-03-14,referral,Hsinchu,new
1263,2025-09-27,ads,Taoyuan,growth
1264,2023-01-28,partner,Tainan,new
1265,2025-01-11,partner,Taoyuan,new
1266,2025-06-01,ads,Taichung,vip
1267,2024-06-10,referral,Tainan,new
1268,2023-01-26,referral,Taipei,growth
1269,2025-02-13,organic,Taipei,new
1270,2023-01-27,social,Tainan,growth
1271,2025-08-19,ads,Taipei,growth
1272,2023-02-14,partner,Kaohsiung,growth
1273,2024-09-13,referral,Taoyuan,new
1274,2024-10-03,partner,Tainan,new
1275,2023-02-28,partner,Taoyuan,vip
1276,2023-02-13,social,Taipei,new
1277,2023-09-08,ads,Taichung,new
1278,2022-12-27,social,Tainan,growth
1279,2024-12-18,organic,Taichung,new
1280,2025-07-27,ads,Kaohsiung,growth
1281,2024-06-09,organic,Taipei,growth
1282,2025-05-11,organic,Taoyuan,growth
1283,2024-08-14,referral,Kaohsiung,new
1284,2025-07-02,referral,Taipei,growth
1285,2025-05-07,organic,Hsinchu,growth
1286,2024-02-23,ads,Tainan,new
1287,2023-01-16,social,Kaohsiung,growth
1288,2025-07-07,partner,Taipei,growth
1289,2024-04-12,social,Kaohsiung,new
1290,2023-12-24,ads,Kaohsiung,growth
1291,2025-02-09,referral,Taipei,new
1292,2023-05-23,partner,Taipei,new
1293,2025-02-28,partner,Kaohsiung,new
1294,2025-09-14,referral,Taoyuan,growth
1295,2025-07-05,social,Taipei,growth
1296,2024-11-07,referral,Taoyuan,growth
1297,2023-01-21,referral,Taoyuan,growth
1298,2025-11-17,referral,Tainan,vip
1299,2025-08-18,partner,Hsinchu,new
1300,2023-03-22,referral,Taoyuan,vip
1301,2023-09-14,social,Taoyuan,growth
1302,2025-10-19,ads,Kaohsiung,growth
1303,2023-11-29,referral,Hsinchu,growth
1304,2024-12-03,referral,Tainan,new
1305,2024-03-02,ads,Tainan,vip
1306,2022-12-18,ads,Tainan,new
1307,2023-12-16,organic,Tainan,growth
1308,2023-08-17,organic,Taoyuan,growth
1309,2025-09-14,partner,Taipei,growth
1310,2024-12-17,partner,Taoyuan,growth
1311,2025-08-17,referral,Tainan,new
1312,2025-01-05,organic,Taipei,growth
1313,2025-02-23,partner,Tainan,new
1314,2024-09-29,referral,Tainan,growth
1315,2023-11-17,ads,Hsinchu,growth
1316,2024-09-06,partner,Hsinchu,growth
1317,2023-01-21,social,Taipei,growth
1318,2024-10-29,social,Kaohsiung,vip
1319,2024-01-27,social,Hsinchu,new
1320,2024-02-25,ads,Kaohsiung,new
1321,2024-05-23,ads,Hsinchu,growth
1322,2025-04-09,social,Tainan,vip
1323,2024-05-23,partner,Tainan,new
1324,2024-12-26,partner,Kaohsiung,growth
1325,2023-07-18,organic,Tainan,growth
1326,2024-05-09,ads,Taoyuan,vip
1327,2023-12-08,social,Hsinchu,new
1328,2023-10-28,partner,Tainan,growth
1329,2023-01-17,social,Taoyuan,new
1330,2025-07-14,partner,Kaohsiung,new
1331,2024-06-01,social,Taichung,growth
1332,2024-12-04,referral,Kaohsiung,new
1333,2023-09-25,ads,Hsinchu,new
1334,2025-02-14,organic,Kaohsiung,new
1335,2023-11-08,referral,Taichung,growth
1336,2025-11-28,ads,Hsinchu,new
1337,2025-10-01,referral,Hsinchu,vip
1338,2024-02-15,partner,Taichung,new
1339,2023-12-16,partner,Kaohsiung,new
1340,2023-06-24,referral,Tainan,new
1341,2025-09-08,referral,Tainan,new
1342,2023-10-13,ads,Hsinchu,vip
1343,2023-09-11,organic,Kaohsiung,growth
1344,2023-11-15,referral,Taoyuan,growth
1345,2024-11-12,organic,Taipei,new
1346,2024-11-26,ads,Hsinchu,new
1347,2025-01-01,referral,Kaohsiung,new
1348,2024-01-08,social,Hsinchu,new
1349,2024-02-07,partner,Kaohsiung,vip
1350,2023-09-11,organic,Kaohsiung,vip
1351,2023-04-18,partner,Kaohsiung,growth
