session_id,customer_id,session_start,device,traffic_source,campaign,experiment_group
22393,2273,2025-12-19T18:15,desktop,sem,retarget,A
22394,2139,2024-04-02T22:17,mobile,direct,none,A
22395,1090,2025-11-16T00:55,mobile,direct,none,A
22396,1966,2024-06-29T14:10,mobile,direct,none,A
22397,1281,2024-11-12T09:39,mobile,email,none,B
22398,2167,2025-10-18T21:03,mobile,social,none,A
22399,1069,2025-07-11T09:17,mobile,social,none,A
22400,1360,2024-12-28T08:43,mobile,email,none,A
22401,1676,2024-11-09T06:52,mobile,social,new_user,A
22402,500,2024-10-13T22:26,desktop,social,new_user,A
22403,2315,2025-10-22T19:10,mobile,social,none,A
22404,1715,2025-08-23T02:07,desktop,social,none,A
22405,981,2024-05-09T22:30,mobile,email,none,B
22406,689,2025-06-20T14:10,mobile,seo,none,B
22407,1165,2025-06-18T15:01,mobile,email,spring_sale,B
22408,1860,2024-10-28T17:54,mobile,direct,new_user,B
22409,1180,2024-09-13T09:12,desktop,sem,none,A
22410,551,2024-11-16T14:46,mobile,seo,spring_sale,A
22411,318,2025-07-27T04:49,desktop,email,new_user,B
22412,2187,2025-03-02T09:05,desktop,email,spring_sale,B
22413,1223,2025-04-04T16:42,desktop,social,new_user,B
22414,1828,2024-07-30T03:16,mobile,email,none,B
22415,624,2024-03-16T01:53,mobile,social,none,A
22416,2158,2025-10-31T23:06,mobile,direct,none,A
22417,1703,2024-04-23T08:39,desktop,seo,retarget,A
22418,1367,2025-07-15T14:56,mobile,seo,none,A
22419,850,2025-12-02T14:23,desktop,sem,none,B
22420,1618,2025-03-10T03:52,mobile,email,none,A
22421,631,2024-01-12T15:03,tablet,email,none,A
22422,560,2024-11-15T19:04,desktop,seo,double11,B
22423,1343,2024-02-14T05:33,mobile,direct,none,A
22424,1418,2024-07-24T06:19,tablet,email,double11,A
22425,231,2024-06-03T00:48,mobile,direct,spring_sale,A
22426,634,2024-09-14T13:58,mobile,seo,none,A
22427,1542,2025-10-03T20:55,mobile,seo,none,A
22428,112,2024-12-25T06:06,desktop,direct,none,B
22429,327,2025-06-16T04:10,mobile,email,none,B
22430,1512,2024-08-11T11:56,desktop,direct,none,B
22431,157,2025-11-29T17:03,desktop,sem,none,B
22432,1030,2025-08-20T17:52,mobile,email,none,B
22433,2051,2024-05-10T07:27,mobile,seo,new_user,B
22434,472,2024-10-03T16:54,desktop,direct,none,B
22435,773,2025-08-20T15:09,mobile,social,spring_sale,A
22436,1454,2025-05-12T20:01,mobile,email,none,A
22437,1126,2024-05-18T14:38,mobile,sem,double11,B
22438,1004,2024-10-03T15:12,mobile,email,none,B
22439,969,2025-09-08T13:53,tablet,seo,none,B
22440,2332,2025-05-17T23:41,mobile,seo,new_user,B
22441,1299,2025-05-27T17:37,mobile,seo,none,A
22442,2201,2024-04-26T11:51,mobile,direct,double11,B
22443,129,2025-04-05T18:52,tablet,direct,none,A
22444,2219,2025-04-03T18:33,desktop,email,none,B
22445,893,2024-03-12T21:43,mobile,direct,new_user,A
22446,304,2024-05-18T23:41,mobile,direct,none,B
22447,140,2025-04-02T10:11,desktop,social,double11,B
22448,1317,2025-09-22T22:59,mobile,direct,double11,B
22449,649,2025-02-11T08:40,mobile,sem,none,A
22450,99,2025-10-08T05:26,desktop,social,none,B
22451,464,2025-12-04T13:59,tablet,seo,new_user,A
22452,235,2025-05-17T08:38,mobile,direct,none,B
22453,2490,2025-08-23T22:30,desktop,seo,none,B
22454,27,2025-03-03T04:12,mobile,email,new_user,A
22455,254,2025-04-24T14:34,mobile,direct,new_user,A
22456,1520,2025-10-28T01:12,mobile,seo,new_user,B
22457,567,2025-12-26T19:34,mobile,sem,none,B
22458,2033,2025-11-04T15:53,mobile,direct,none,A
22459,211,2025-09-19T17:51,mobile,email,double11,B
22460,2277,2024-08-24T04:43,desktop,email,none,B
22461,525,2025-06-11T16:38,mobile,email,spring_sale,B
22462,374,2025-08-05T19:32,mobile,seo,none,A
22463,710,2024-05-06T08:46,desktop,email,none,B
22464,440,2025-04-01T07:20,mobile,seo,none,B
22465,383,2024-01-29T08:30,mobile,email,none,A
22466,1601,2025-08-11T05:55,desktop,sem,spring_sale,A
22467,768,2024-12-14T04:12,mobile,direct,none,B
22468,854,2024-04-12T04:29,mobile,seo,none,B
22469,1641,2025-01-03T01:17,desktop,seo,retarget,B
22470,2123,2024-05-16T05:19,mobile,seo,none,B
22471,2408,2025-02-11T23:00,mobile,direct,double11,A
22472,1100,2025-01-13T20:51,desktop,direct,none,B
22473,840,2024-11-07T04:48,desktop,direct,spring_sale,A
22474,2266,2024-02-15T21:32,mobile,direct,spring_sale,B
22475,204,2024-05-05T10:36,mobile,seo,none,A
22476,2000,2025-11-08T19:10,desktop,social,none,B
22477,2103,2024-09-25T19:04,desktop,social,none,A
22478,2033,2025-10-17T09:23,mobile,direct,none,A
22479,1866,2024-04-20T17:37,desktop,sem,spring_sale,B
22480,2113,2025-09-14T21:58,mobile,sem,none,A
22481,2449,2024-12-02T06:50,mobile,social,new_user,A
22482,972,2024-10-13T17:42,mobile,seo,retarget,B
22483,2217,2025-11-29T14:53,tablet,sem,none,B
22484,1278,2025-10-02T12:38,desktop,email,none,B
22485,2417,2024-09-25T21:36,desktop,seo,none,B
22486,1098,2025-02-13T13:37,tablet,sem,none,A
22487,2024,2024-07-09T12:25,mobile,direct,double11,B
22488,1955,2025-05-19T10:10,mobile,email,none,A
22489,1047,2025-04-26T15:06,mobile,social,none,A
22490,848,2025-12-26T23:33,desktop,seo,none,A
22491,1248,2024-09-06T14:21,tablet,sem,none,A
22492,1176,2025-03-11T22:53,mobile,email,none,B
22493,1929,2025-04-10T19:15,desktop,email,none,B
22494,2391,2024-02-06T19:55,mobile,email,none,A
22495,300,2025-12-30T13:32,desktop,seo,none,A
22496,1396,2024-05-10T16:43,desktop,social,none,A
22497,1545,2024-09-13T09:06,desktop,email,new_user,A
22498,941,2024-05-16T20:43,mobile,social,none,A
22499,1243,2024-01-14T21:01,mobile,direct,none,A
22500,1817,2024-09-26T11:00,desktop,direct,spring_sale,B
22501,2167,2024-05-26T01:56,mobile,sem,none,A
22502,1131,2025-07-10T05:23,mobile,sem,retarget,A
22503,1221,2025-04-13T04:19,desktop,social,spring_sale,B
22504,2145,2025-07-04T01:24,mobile,direct,none,B
22505,1940,2024-11-05T09:06,mobile,email,new_user,A
22506,254,2025-09-28T22:32,desktop,seo,none,A
22507,683,2024-03-02T05:31,mobile,seo,spring_sale,A
22508,227,2024-03-13T15:58,mobile,seo,none,A
22509,480,2024-09-03T22:06,mobile,seo,none,A
22510,1851,2025-09-09T04:57,mobile,sem,retarget,B
22511,2281,2025-10-06T04:37,mobile,seo,none,B
22512,583,2025-10-16T20:30,mobile,social,none,A
22513,1056,2025-06-05T13:25,mobile,direct,spring_sale,B
22514,1631,2025-05-01T11:43,mobile,social,spring_sale,B
22515,838,2025-07-20T17:14,mobile,social,none,B
22516,2043,2025-10-09T14:11,desktop,email,spring_sale,A
22517,1119,2024-01-28T19:21,desktop,email,none,A
22518,1878,2025-10-28T15:24,mobile,direct,none,A
22519,664,2025-05-09T08:38,mobile,social,double11,A
22520,1527,2024-07-19T12:17,mobile,social,none,B
22521,1897,2025-07-28T20:30,desktop,email,none,A
22522,190,2024-02-06T12:34,mobile,sem,new_user,B
22523,324,2025-01-24T15:28,mobile,social,none,B
22524,1166,2025-12-26T22:37,mobile,seo,none,A
22525,1080,2024-11-05T22:15,mobile,direct,double11,A
22526,919,2024-01-07T05:42,mobile,sem,none,A
22527,1839,2024-12-19T05:40,tablet,email,none,B
22528,1660,2024-02-19T09:45,mobile,direct,new_user,B
22529,155,2025-02-16T08:42,mobile,seo,none,A
22530,1585,2025-07-24T12:07,desktop,email,none,A
22531,2198,2024-04-14T05:35,mobile,social,none,A
22532,1714,2024-08-14T08:26,mobile,seo,double11,A
22533,956,2024-10-03T00:09,desktop,email,double11,A
22534,1481,2025-06-13T17:40,mobile,social,none,A
22535,1577,2024-10-24T08:19,desktop,sem,none,B
22536,1272,2025-10-23T10:21,mobile,social,none,A
22537,1883,2025-09-01T14:45,mobile,seo,none,A
22538,90,2024-05-11T16:33,mobile,email,none,B
22539,41,2025-04-11T06:12,mobile,social,none,B
22540,994,2025-05-07T13:26,desktop,seo,spring_sale,B
22541,732,2024-07-28T11:20,mobile,email,none,A
22542,1833,2024-05-08T02:54,mobile,social,new_user,B
22543,2425,2025-08-12T15:03,tablet,direct,none,B
22544,1113,2025-06-26T11:42,mobile,email,new_user,A
22545,328,2025-07-12T07:51,mobile,sem,spring_sale,B
22546,1915,2025-08-18T00:46,mobile,sem,retarget,A
22547,1073,2025-04-22T04:27,mobile,social,new_user,A
22548,481,2025-03-30T15:18,mobile,sem,retarget,A
22549,823,2025-03-16T12:11,mobile,sem,retarget,B
22550,1115,2024-03-05T14:16,mobile,sem,none,A
22551,1236,2024-01-22T20:48,mobile,email,none,B
22552,669,2025-07-20T16:52,mobile,direct,none,A
22553,1597,2024-09-16T01:06,desktop,seo,double11,B
22554,758,2025-12-31T23:03,desktop,email,retarget,A
22555,291,2024-11-29T22:26,mobile,direct,none,A
22556,88,2025-10-01T20:55,desktop,email,none,B
22557,1338,2024-06-29T11:26,desktop,seo,none,B
22558,1773,2025-05-21T19:32,mobile,social,none,A
22559,1917,2025-10-12T08:11,mobile,sem,none,B
22560,2468,2024-02-09T05:30,mobile,sem,none,A
22561,544,2024-12-26T22:42,mobile,sem,none,B
22562,1342,2024-12-14T12:05,mobile,sem,none,A
22563,1794,2024-12-04T22:43,mobile,seo,none,B
22564,2288,2024-06-25T21:25,desktop,sem,none,A
22565,971,2024-02-11T14:12,mobile,direct,none,B
22566,1604,2025-02-12T17:22,desktop,social,spring_sale,A
22567,1694,2025-08-13T13:50,mobile,sem,none,B
22568,325,2024-12-24T21:44,mobile,direct,none,B
22569,163,2024-08-19T22:00,mobile,sem,none,B
22570,2234,2024-11-27T14:09,tablet,seo,none,B
22571,1764,2024-04-01T11:03,mobile,sem,retarget,B
22572,1185,2025-12-17T12:12,mobile,seo,none,A
22573,1422,2024-07-28T03:45,desktop,seo,double11,A
22574,1791,2024-05-30T07:38,mobile,sem,none,B
22575,775,2024-02-08T22:24,mobile,sem,none,A
22576,450,2024-01-09T06:34,mobile,sem,none,B
22577,2026,2025-07-05T03:58,mobile,email,none,A
22578,823,2024-06-16T18:12,desktop,social,none,B
22579,1286,2024-02-05T16:39,desktop,sem,double11,A
22580,1277,2025-01-21T10:23,mobile,social,double11,B
22581,959,2024-01-05T22:07,tablet,sem,none,B
22582,2354,2025-09-18T12:07,mobile,social,new_user,B
22583,1888,2024-12-18T06:21,mobile,social,none,A
22584,160,2025-04-12T13:25,mobile,sem,none,A
22585,553,2025-09-30T16:31,tablet,direct,none,B
22586,882,2024-05-23T06:05,tablet,sem,none,A
22587,552,2024-12-16T10:36,mobile,direct,none,B
22588,2315,2025-03-19T14:46,desktop,email,none,A
22589,1166,2024-07-14T22:54,desktop,email,double11,A
22590,851,2025-05-01T21:49,desktop,social,none,B
22591,1295,2025-12-31T16:08,mobile,sem,none,B
22592,957,2024-03-06T20:27,mobile,social,none,A
22593,740,2024-10-12T12:49,desktop,email,double11,B
22594,1452,2025-09-24T01:04,mobile,social,none,A
22595,143,2024-07-11T04:22,desktop,direct,none,B
22596,1867,2024-10-04T17:12,desktop,sem,none,B
22597,149,2025-11-24T18:12,mobile,social,none,A
22598,1181,2024-11-27T15:07,mobile,sem,new_user,B
22599,462,2025-11-14T04:15,tablet,sem,none,B
22600,1378,2024-07-04T16:55,mobile,sem,retarget,B
22601,2447,2025-01-02T14:01,mobile,seo,double11,A
22602,24,2024-02-14T17:03,mobile,seo,none,B
22603,1413,2025-10-20T06:38,mobile,email,none,A
22604,1382,2024-02-18T08:43,mobile,social,spring_sale,B
22605,2317,2024-09-12T21:28,mobile,direct,double11,B
22606,2327,2024-10-04T13:45,desktop,sem,double11,B
22607,2020,2024-06-24T08:41,mobile,social,none,B
22608,1351,2025-01-18T01:15,mobile,sem,none,A
22609,2436,2024-08-26T00:01,desktop,email,retarget,B
22610,421,2024-10-21T06:19,desktop,social,double11,B
22611,519,2025-12-23T10:42,desktop,seo,spring_sale,B
22612,1230,2024-03-23T02:45,mobile,seo,double11,B
22613,381,2025-01-06T04:46,desktop,social,none,B
22614,946,2024-09-19T14:01,desktop,sem,none,A
22615,2074,2025-10-26T08:29,mobile,direct,none,A
22616,2250,2025-12-28T10:31,mobile,sem,none,A
22617,1168,2025-10-09T20:23,mobile,email,retarget,B
22618,1697,2024-01-10T09:40,mobile,sem,none,B
22619,80,2025-07-30T04:51,mobile,direct,none,A
22620,587,2024-04-25T08:21,desktop,direct,none,B
22621,1938,2024-03-29T16:52,desktop,social,retarget,A
22622,1102,2024-03-27T17:41,mobile,sem,none,A
22623,842,2025-06-09T02:41,mobile,social,none,B
22624,2154,2024-05-04T05:13,desktop,sem,none,A
22625,758,2024-11-29T03:31,desktop,seo,new_user,A
22626,1217,2024-01-22T15:09,desktop,social,none,B
22627,1250,2024-09-23T23:59,desktop,seo,none,B
22628,489,2025-10-27T13:21,mobile,email,none,B
22629,1908,2025-04-12T15:57,mobile,seo,none,B
22630,1505,2025-06-01T13:37,mobile,seo,none,B
22631,1304,2024-07-10T09:46,desktop,seo,spring_sale,B
22632,1114,2024-02-22T22:43,mobile,email,none,A
22633,421,2025-11-23T02:41,mobile,direct,none,B
22634,1549,2024-03-09T05:42,mobile,direct,none,B
22635,1187,2024-07-26T07:08,mobile,direct,spring_sale,B
22636,840,2025-05-29T04:53,mobile,direct,spring_sale,A
22637,940,2024-09-05T06:12,mobile,direct,none,B
22638,1488,2024-10-10T10:02,desktop,sem,none,A
22639,560,2025-08-03T21:24,mobile,sem,new_user,B
22640,1123,2024-06-10T10:45,mobile,seo,none,B
22641,1117,2024-12-23T20:35,mobile,sem,none,A
22642,1569,2024-12-28T01:31,desktop,seo,spring_sale,A
22643,1461,2024-12-08T10:16,mobile,sem,none,A
22644,1526,2025-12-17T15:03,mobile,direct,none,A
22645,1526,2025-11-13T02:19,mobile,seo,none,A
22646,1300,2024-03-23T07:33,desktop,email,none,B
22647,198,2024-05-13T15:13,tablet,sem,new_user,B
22648,2293,2024-10-15T23:12,mobile,sem,new_user,B
22649,1639,2024-09-16T21:57,mobile,seo,none,B
22650,1396,2024-11-21T00:01,mobile,social,retarget,A
22651,2156,2025-12-25T03:37,mobile,social,none,A
22652,2148,2025-11-12T05:38,mobile,direct,none,B
22653,1825,2024-09-25T06:17,desktop,email,double11,B
22654,2120,2024-05-23T01:13,mobile,seo,spring_sale,B
22655,5,2024-12-30T13:19,mobile,social,new_user,A
22656,839,2024-09-03T07:08,mobile,direct,none,B
22657,1120,2025-10-05T07:02,mobile,seo,spring_sale,A
22658,1626,2025-10-14T03:14,desktop,direct,new_user,A
22659,1930,2024-10-15T20:39,desktop,social,none,B
22660,189,2025-09-10T23:40,desktop,sem,double11,B
22661,212,2024-08-08T08:25,desktop,direct,none,A
22662,380,2024-08-23T11:19,mobile,social,double11,B
22663,698,2024-06-24T00:17,mobile,seo,double11,B
22664,647,2024-03-28T01:13,mobile,social,none,B
22665,283,2024-10-18T08:32,mobile,direct,retarget,A
22666,1032,2025-11-29T03:47,mobile,social,retarget,B
22667,1899,2024-05-16T14:15,mobile,social,none,A
22668,1526,2024-05-29T11:38,mobile,email,spring_sale,A
22669,318,2025-04-03T00:13,mobile,sem,none,B
22670,2221,2025-05-31T03:05,desktop,sem,spring_sale,B
22671,1525,2024-08-24T04:20,tablet,sem,none,A
22672,1884,2025-04-01T23:31,desktop,sem,double11,A
22673,846,2024-07-24T11:13,desktop,email,spring_sale,A
22674,1940,2024-06-23T14:35,mobile,seo,none,A
22675,121,2024-12-22T08:30,mobile,email,none,A
22676,1610,2024-08-11T17:59,mobile,seo,double11,B
22677,640,2024-07-09T21:25,mobile,direct,spring_sale,B
22678,879,2025-06-26T15:34,desktop,seo,none,B
22679,1317,2025-02-27T18:37,desktop,social,new_user,B
22680,1430,2024-05-11T05:15,mobile,direct,none,B
22681,418,2024-01-05T21:54,mobile,social,none,A
22682,859,2024-08-17T15:25,desktop,seo,none,B
22683,2188,2024-06-12T12:37,desktop,seo,none,B
22684,2472,2024-07-02T08:12,mobile,email,double11,A
22685,1036,2024-06-26T03:44,mobile,social,spring_sale,A
22686,1620,2025-08-25T05:21,mobile,sem,none,B
22687,2278,2025-09-23T23:18,mobile,direct,none,B
22688,1145,2024-01-25T19:10,mobile,social,none,A
22689,1386,2024-09-28T07:39,desktop,seo,none,A
22690,891,2025-12-31T09:48,mobile,seo,retarget,B
22691,2080,2024-04-17T23:34,mobile,sem,retarget,B
22692,1967,2024-10-05T14:57,mobile,direct,none,A
22693,255,2024-12-10T09:02,mobile,email,none,B
22694,34,2024-03-28T19:10,desktop,sem,double11,A
22695,2397,2025-10-04T02:15,mobile,social,none,B
22696,927,2025-07-03T05:53,desktop,seo,none,B
22697,42,2024-06-18T20:28,mobile,email,new_user,B
22698,502,2024-07-03T18:39,mobile,seo,none,B
22699,860,2024-01-16T08:51,mobile,email,none,A
22700,1362,2025-09-16T22:40,mobile,email,double11,B
22701,5,2025-02-22T06:35,mobile,seo,none,A
22702,802,2025-12-10T00:32,mobile,direct,spring_sale,A
22703,831,2025-04-09T03:35,mobile,sem,new_user,A
22704,733,2024-10-16T19:26,mobile,direct,none,B
22705,2470,2024-06-17T17:41,desktop,social,none,A
22706,2054,2024-10-05T14:44,mobile,seo,none,A
22707,2083,2025-05-24T21:15,mobile,sem,none,B
22708,448,2024-05-31T04:36,desktop,seo,none,A
22709,994,2025-10-03T16:02,desktop,email,new_user,B
22710,849,2024-10-17T23:26,mobile,sem,none,A
22711,1943,2025-12-11T08:11,mobile,direct,none,A
22712,1572,2024-12-01T22:56,mobile,social,spring_sale,B
22713,1335,2024-05-06T16:26,mobile,sem,retarget,A
22714,838,2024-06-03T10:07,desktop,seo,spring_sale,B
22715,1891,2025-04-25T11:24,mobile,sem,none,B
22716,2112,2025-02-06T02:34,desktop,direct,new_user,A
22717,286,2024-07-04T19:25,desktop,seo,new_user,A
22718,203,2024-10-10T15:40,desktop,seo,spring_sale,B
22719,1793,2025-10-30T20:21,desktop,social,new_user,A
22720,1014,2024-11-14T18:55,desktop,social,none,A
22721,1441,2024-01-28T07:44,mobile,sem,none,A
22722,1076,2024-10-19T11:51,desktop,seo,double11,B
22723,1592,2025-01-19T03:24,desktop,sem,none,A
22724,1671,2024-05-22T03:39,mobile,direct,none,A
22725,323,2024-02-24T08:51,mobile,sem,none,A
22726,511,2025-08-24T16:44,mobile,email,spring_sale,B
22727,1296,2025-07-02T06:46,mobile,email,retarget,B
22728,1165,2025-05-05T00:44,mobile,email,none,B
22729,1621,2024-06-10T23:33,desktop,direct,none,B
22730,2292,2025-12-08T01:06,mobile,social,none,A
22731,1403,2025-03-11T15:15,mobile,email,double11,A
22732,2369,2024-04-17T23:50,mobile,social,none,B
22733,554,2025-06-13T10:07,mobile,social,retarget,B
22734,396,2025-10-12T06:02,desktop,direct,none,B
22735,320,2024-03-08T23:31,mobile,direct,new_user,A
22736,2290,2025-12-18T07:27,mobile,sem,spring_sale,B
22737,769,2024-07-03T10:28,mobile,sem,none,B
22738,1644,2025-12-08T13:30,mobile,seo,retarget,A
22739,124,2025-06-27T12:02,mobile,direct,none,B
22740,968,2025-05-01T03:19,mobile,email,retarget,A
22741,492,2024-07-03T00:48,mobile,direct,none,A
22742,1700,2025-06-03T22:02,desktop,email,double11,B
22743,559,2024-04-12T19:18,mobile,email,none,B
22744,2003,2025-01-18T23:56,desktop,email,none,B
22745,1673,2025-05-05T14:14,mobile,direct,none,A
22746,786,2024-09-10T14:02,desktop,seo,double11,B
22747,2260,2024-02-02T22:54,mobile,social,double11,B
22748,1992,2024-10-19T17:29,mobile,sem,new_user,B
22749,1121,2024-10-03T21:44,mobile,seo,spring_sale,B
22750,898,2025-12-19T07:03,mobile,direct,none,B
22751,430,2024-06-09T22:11,mobile,social,new_user,B
22752,243,2024-06-21T07:52,mobile,direct,new_user,A
22753,156,2024-04-03T17:24,desktop,social,none,B
22754,1951,2024-07-12T01:06,desktop,seo,spring_sale,A
22755,195,2024-11-12T03:15,desktop,social,new_user,B
22756,1860,2025-08-26T03:02,mobile,sem,none,B
22757,1877,2025-12-23T11:34,mobile,seo,retarget,A
22758,1147,2025-11-13T01:38,mobile,direct,spring_sale,A
22759,1942,2024-11-18T12:33,desktop,seo,double11,A
22760,488,2025-04-05T21:39,desktop,email,retarget,A
22761,1262,2024-03-28T17:10,desktop,sem,none,A
22762,2060,2024-12-10T05:35,mobile,sem,none,B
22763,131,2024-03-27T11:33,mobile,seo,none,B
22764,872,2025-12-07T09:41,desktop,email,new_user,B
22765,2156,2024-01-19T00:39,mobile,direct,none,A
22766,561,2025-07-21T20:28,mobile,direct,none,B
22767,1695,2025-03-25T14:37,mobile,email,none,A
22768,1615,2025-10-04T13:44,mobile,sem,spring_sale,A
22769,378,2024-12-31T12:39,tablet,direct,none,B
22770,2277,2024-04-24T15:29,desktop,email,none,B
22771,1516,2025-06-03T07:47,desktop,email,spring_sale,A
22772,678,2024-02-02T17:40,mobile,direct,none,A
22773,833,2025-01-02T13:54,desktop,email,none,A
22774,525,2024-04-07T17:28,tablet,sem,spring_sale,B
22775,1311,2025-09-06T03:48,mobile,email,spring_sale,A
22776,1205,2025-02-01T11:36,mobile,sem,none,B
22777,2032,2024-09-18T15:39,desktop,email,double11,B
22778,632,2025-04-06T22:30,desktop,seo,none,B
22779,480,2025-10-17T18:28,mobile,social,new_user,A
22780,849,2025-08-21T07:39,mobile,social,retarget,A
22781,1242,2024-02-27T23:41,mobile,sem,new_user,A
22782,1712,2025-05-10T15:07,mobile,seo,double11,B
22783,1022,2025-03-15T09:24,mobile,social,new_user,A
22784,737,2025-11-03T19:12,desktop,email,none,A
22785,717,2024-12-14T07:11,mobile,seo,spring_sale,A
22786,2384,2024-07-06T04:34,mobile,email,none,B
22787,1859,2024-04-26T17:45,mobile,seo,spring_sale,B
22788,1946,2024-09-21T03:12,mobile,email,new_user,A
22789,874,2025-11-20T21:47,mobile,sem,retarget,B
22790,1546,2025-03-30T08:14,desktop,email,none,A
22791,1385,2024-10-02T00:20,desktop,direct,new_user,A
22792,1562,2025-07-01T11:47,mobile,email,none,A
22793,29,2024-08-12T20:23,mobile,sem,none,A
22794,897,2024-06-13T23:41,mobile,social,new_user,A
22795,989,2025-12-14T04:09,desktop,direct,retarget,B
22796,1253,2024-11-11T04:42,mobile,direct,none,A
22797,1693,2024-09-27T03:50,tablet,sem,retarget,A
22798,1025,2025-06-17T02:13,desktop,email,retarget,B
22799,1280,2024-10-28T14:41,mobile,direct,double11,B
22800,710,2025-01-19T03:52,desktop,sem,none,B
22801,1839,2025-10-09T04:54,mobile,sem,none,B
22802,564,2024-08-18T08:01,desktop,email,retarget,B
22803,626,2024-08-09T21:45,desktop,sem,double11,A
22804,2420,2024-05-09T05:01,desktop,seo,double11,B
22805,2324,2025-11-04T22:06,desktop,email,none,B
22806,2222,2024-06-27T03:37,mobile,sem,none,B
22807,1067,2024-06-03T03:13,mobile,seo,none,B
22808,313,2025-09-03T12:12,desktop,direct,double11,B
22809,729,2024-05-17T16:12,mobile,email,none,B
22810,574,2025-02-12T20:56,mobile,sem,none,A
22811,1873,2025-09-26T15:46,mobile,seo,spring_sale,A
22812,1489,2025-03-03T03:23,mobile,email,none,B
22813,2455,2025-08-09T22:06,desktop,sem,new_user,B
22814,2204,2024-07-19T02:54,mobile,sem,none,B
22815,1321,2024-04-07T19:07,mobile,email,none,B
22816,650,2025-05-14T10:49,mobile,sem,none,B
22817,1667,2024-11-30T17:51,mobile,direct,retarget,A
22818,574,2025-10-03T00:20,desktop,direct,new_user,A
22819,2335,2024-05-06T08:23,desktop,email,none,A
22820,1682,2024-11-13T03:07,mobile,direct,none,B
22821,660,2024-02-03T01:07,mobile,social,none,B
22822,1424,2024-05-28T02:02,desktop,seo,none,B
22823,117,2025-09-29T00:33,desktop,direct,none,A
22824,1035,2025-04-04T22:23,mobile,seo,none,B
22825,1804,2024-05-11T05:22,mobile,social,new_user,B
22826,162,2025-04-25T15:51,mobile,social,none,B
22827,439,2025-05-07T17:35,mobile,seo,none,B
22828,347,2024-01-07T08:10,mobile,direct,double11,A
22829,916,2024-11-25T07:28,tablet,sem,spring_sale,B
22830,1655,2025-02-03T18:31,desktop,direct,none,A
22831,1312,2024-05-02T01:41,mobile,email,none,A
22832,464,2024-12-30T19:48,mobile,sem,retarget,A
22833,265,2025-10-03T22:11,mobile,direct,retarget,A
22834,1444,2025-01-25T04:15,desktop,seo,none,B
22835,1591,2025-05-19T04:25,mobile,social,retarget,A
22836,588,2024-01-02T14:26,desktop,direct,spring_sale,A
22837,2134,2025-02-09T12:18,mobile,sem,spring_sale,B
22838,1120,2024-08-31T07:11,mobile,seo,none,A
22839,1677,2024-03-17T22:23,mobile,email,retarget,B
22840,1424,2024-06-28T10:45,mobile,sem,retarget,B
22841,299,2024-01-11T11:28,desktop,seo,double11,B
22842,614,2024-12-26T17:47,desktop,social,spring_sale,A
22843,1272,2024-09-30T23:02,mobile,email,retarget,A
22844,713,2025-02-27T14:38,desktop,social,new_user,B
22845,1906,2024-09-19T02:23,desktop,sem,spring_sale,B
22846,2409,2024-10-06T16:23,mobile,sem,none,B
22847,1115,2024-09-11T04:21,desktop,direct,retarget,A
22848,574,2024-01-02T21:01,desktop,sem,none,A
22849,957,2025-11-15T14:27,mobile,sem,none,A
22850,336,2025-07-29T20:29,mobile,direct,none,B
22851,1934,2025-05-21T18:02,desktop,seo,none,B
22852,1922,2025-11-18T13:25,mobile,direct,retarget,A
22853,1393,2024-02-19T19:14,desktop,email,none,B
22854,38,2025-05-23T20:52,mobile,sem,new_user,B
22855,2466,2025-05-12T06:40,mobile,email,none,A
22856,1178,2024-02-02T23:31,mobile,seo,none,A
22857,2260,2024-11-02T09:05,desktop,social,retarget,B
22858,501,2024-04-10T00:02,mobile,social,none,A
22859,2036,2025-09-18T14:22,mobile,sem,none,B
22860,1359,2025-05-30T20:33,mobile,direct,new_user,B
22861,1724,2025-03-22T06:28,mobile,sem,retarget,B
22862,1604,2025-06-02T11:36,desktop,social,spring_sale,A
22863,1454,2025-10-26T12:58,mobile,social,none,A
22864,2043,2024-12-05T12:26,mobile,seo,spring_sale,A
22865,822,2025-11-27T07:05,mobile,seo,retarget,B
22866,2418,2025-05-02T10:09,mobile,sem,retarget,B
22867,1553,2025-10-09T11:39,mobile,sem,new_user,B
22868,489,2025-10-09T00:06,mobile,seo,none,B
22869,2306,2025-11-02T02:55,mobile,email,none,A
22870,1351,2024-05-21T09:59,mobile,sem,none,A
22871,1743,2025-03-01T13:56,mobile,seo,new_user,A
22872,1452,2024-04-26T03:13,mobile,direct,double11,A
22873,138,2024-09-16T16:40,desktop,social,none,B
22874,238,2024-02-16T22:40,mobile,email,double11,B
22875,1630,2024-07-20T05:18,mobile,seo,double11,A
22876,2017,2024-03-29T10:14,desktop,direct,retarget,B
22877,158,2024-07-03T13:26,desktop,seo,none,A
22878,2385,2025-04-29T23:08,mobile,email,spring_sale,A
22879,440,2025-02-22T18:32,mobile,email,none,B
22880,1806,2024-08-20T00:35,desktop,direct,none,A
22881,318,2024-05-12T19:45,desktop,social,retarget,B
22882,1498,2025-02-12T03:54,desktop,email,none,A
22883,1036,2025-08-08T05:30,desktop,sem,spring_sale,A
22884,2115,2024-12-19T08:25,mobile,email,spring_sale,A
22885,998,2025-09-26T14:15,mobile,direct,double11,B
22886,1398,2024-04-10T21:42,mobile,direct,none,B
22887,884,2024-08-19T20:57,mobile,direct,none,A
