order_id,product_id,quantity,unit_price,discount_rate
3321,59,2,2290,0.05
3322,53,1,1286,0.15
3322,49,2,1048,0
3323,39,1,2235,0.1
3323,48,1,2972,0.2
3324,42,1,3125,0.1
3324,45,1,4975,0.15
3325,14,1,4075,0
3325,35,1,1942,0.05
3326,55,1,4572,0
3326,47,1,1558,0.05
3326,16,1,1002,0.1
3327,21,1,2746,0
3327,28,1,567,0.1
3327,55,1,4572,0
3328,6,2,529,0
3329,30,1,4729,0.2
3329,17,1,2656,0
3330,2,1,3850,0
3330,20,1,3438,0.1
3330,20,1,3438,0.15
3330,24,1,2262,0
3331,34,1,2437,0.15
3332,51,1,2916,0.1
3333,31,2,3203,0
3334,18,2,778,0.05
3335,20,1,3438,0.05
3335,1,1,150,0.1
3336,46,1,3785,0
3337,27,1,1579,0
3337,37,2,667,0.15
3338,8,1,1791,0
3339,5,1,1760,0.1
3339,60,1,552,0.05
3339,42,2,3125,0
3340,45,1,4975,0
3340,27,1,1579,0
3340,14,1,4075,0.1
3341,34,1,2437,0
3342,57,1,729,0.05
3343,3,1,3713,0
3343,19,1,2193,0.15
3344,33,1,4175,0.05
3344,14,2,4075,0.15
3345,54,2,3026,0
3345,49,2,1048,0.15
3346,46,1,3785,0.05
3347,12,1,4627,0.05
3348,3,2,3713,0.05
3348,20,2,3438,0.1
3348,50,1,2033,0
3348,51,1,2916,0
3349,36,1,1580,0
3349,44,1,724,0
3350,44,1,724,0.05
3350,42,1,3125,0.05
3350,13,1,3877,0.1
3350,44,1,724,0
3351,31,2,3203,0
3352,6,2,529,0.05
3352,11,1,1744,0.1
3353,30,2,4729,0
3354,50,2,2033,0
3354,4,1,2293,0
3354,50,1,2033,0
3355,27,1,1579,0.1
3355,36,1,1580,0.05
3356,29,1,2320,0.2
3356,37,1,667,0
3357,53,1,1286,0.15
3357,14,1,4075,0
3358,9,1,4658,0.05
3358,33,2,4175,0
3358,42,1,3125,0.1
3359,37,1,667,0
3360,30,1,4729,0.05
3361,50,1,2033,0.2
3362,2,2,3850,0
3362,24,1,2262,0.1
3362,34,1,2437,0.15
3363,15,2,860,0.15
3363,23,1,2336,0
3364,6,1,529,0
3364,52,2,1957,0.1
3364,13,1,3877,0.1
3365,20,1,3438,0.15
3366,48,1,2972,0.05
3366,3,1,3713,0
3367,38,1,3806,0.05
3368,46,2,3785,0.05
3368,45,2,4975,0
3368,10,2,3487,0.1
3369,42,1,3125,0
3370,10,1,3487,0.15
3370,6,1,529,0
3371,31,1,3203,0.2
3371,45,1,4975,0
3372,38,1,3806,0.1
3373,30,1,4729,0
3374,25,1,3410,0.1
3374,13,1,3877,0.05
3375,24,1,2262,0.15
3376,54,1,3026,0.15
3377,48,1,2972,0.05
3377,17,1,2656,0
3377,31,1,3203,0.05
3378,42,1,3125,0.1
3378,45,1,4975,0.15
3378,59,1,2290,0.05
3379,38,1,3806,0.05
3380,55,1,4572,0.05
3381,29,1,2320,0.05
3382,33,1,4175,0
3382,14,2,4075,0.05
3383,20,2,3438,0.1
3384,44,2,724,0
3385,51,1,2916,0.2
3385,13,1,3877,0
3386,42,1,3125,0
3387,38,1,3806,0
3388,40,2,3255,0.05
3388,21,1,2746,0.05
3388,25,2,3410,0.1
3388,43,1,4289,0.1
3389,44,1,724,0
3389,41,1,931,0
3390,4,1,2293,0
3391,6,1,529,0.05
3391,39,1,2235,0.05
3392,6,1,529,0
3393,15,1,860,0
3394,5,3,1760,0.15
3395,21,2,2746,0.05
3396,22,1,1574,0
3397,12,1,4627,0.15
3398,20,1,3438,0.1
3398,25,1,3410,0.2
3399,36,1,1580,0
3400,24,1,2262,0
3400,15,1,860,0.05
3401,53,1,1286,0.05
3401,55,2,4572,0.05
3402,15,1,860,0
3403,19,3,2193,0
3404,50,2,2033,0
3405,12,1,4627,0.1
3406,5,2,1760,0.1
3406,25,1,3410,0.05
3407,23,1,2336,0
3408,34,1,2437,0.05
3409,45,1,4975,0
3410,53,2,1286,0
3410,34,1,2437,0
3411,52,2,1957,0
3412,32,1,126,0.05
3413,4,1,2293,0
3413,10,1,3487,0
3414,10,1,3487,0
3415,24,1,2262,0.05
3415,3,3,3713,0
3415,5,1,1760,0.1
3416,15,1,860,0
3416,7,1,1985,0.1
3416,37,1,667,0.2
3417,58,1,1326,0.15
3418,19,1,2193,0.15
3419,21,1,2746,0.1
3420,3,1,3713,0.15
3421,30,1,4729,0
3421,16,1,1002,0
3422,9,1,4658,0.15
3422,16,1,1002,0.1
3422,19,1,2193,0
3422,49,1,1048,0.15
3423,45,2,4975,0
3424,2,1,3850,0.05
3424,48,1,2972,0.15
3424,21,1,2746,0.15
3425,52,1,1957,0.05
3425,33,1,4175,0
3426,35,2,1942,0
3427,31,1,3203,0
3428,32,1,126,0
3428,3,1,3713,0.1
3429,60,1,552,0.2
3429,59,3,2290,0.1
3430,24,1,2262,0.2
3430,10,1,3487,0
3431,39,1,2235,0.05
3431,51,2,2916,0.1
3431,14,1,4075,0.15
3432,39,1,2235,0
3432,25,1,3410,0
3432,26,1,4752,0
3433,17,1,2656,0.05
3434,27,1,1579,0
3434,34,1,2437,0.05
3435,45,1,4975,0.2
3436,46,1,3785,0
3436,33,1,4175,0.05
3437,16,1,1002,0
3437,11,1,1744,0.05
3438,57,1,729,0.05
3439,37,2,667,0.15
3440,18,1,778,0.1
3440,14,1,4075,0.1
3441,5,1,1760,0
3441,34,1,2437,0
3442,12,1,4627,0
3443,11,1,1744,0
3443,9,1,4658,0.15
3443,16,1,1002,0.1
3443,55,1,4572,0.05
3444,15,1,860,0.05
3445,17,1,2656,0.05
3446,25,2,3410,0
3446,32,1,126,0.05
3446,13,1,3877,0
3447,12,1,4627,0.15
3448,40,3,3255,0.1
3448,48,2,2972,0
3449,30,1,4729,0.05
3449,32,1,126,0.05
3449,25,1,3410,0.15
3450,38,2,3806,0.05
3450,46,1,3785,0
3451,57,1,729,0.1
3451,42,3,3125,0
3451,25,1,3410,0.05
3452,23,2,2336,0.1
3453,3,1,3713,0
3453,20,1,3438,0
3454,15,1,860,0.05
3455,60,1,552,0.05
3455,29,1,2320,0.05
3456,5,1,1760,0
3456,30,1,4729,0
3456,54,2,3026,0
3457,3,1,3713,0.1
3458,39,1,2235,0
3459,21,1,2746,0.05
3460,42,2,3125,0.05
3460,27,1,1579,0
3460,11,1,1744,0.05
3460,29,1,2320,0.05
3461,27,1,1579,0.1
3462,35,1,1942,0.05
3462,36,1,1580,0.15
3462,20,1,3438,0
3463,52,1,1957,0.05
3464,59,1,2290,0.15
3464,30,1,4729,0.05
3465,14,2,4075,0.15
3466,22,1,1574,0.05
3466,8,1,1791,0.05
3467,28,1,567,0.15
3467,49,2,1048,0
3467,15,1,860,0
3468,51,2,2916,0
3468,54,1,3026,0.05
3469,48,1,2972,0
3470,10,1,3487,0
3471,45,1,4975,0
3471,43,1,4289,0.15
3471,9,1,4658,0.2
3471,2,2,3850,0.1
3472,59,1,2290,0.05
3473,54,1,3026,0
3473,46,1,3785,0.05
3474,45,2,4975,0
3474,39,1,2235,0
3475,12,2,4627,0.1
3476,57,1,729,0
3476,29,2,2320,0.05
3476,19,1,2193,0
3476,6,1,529,0.05
3477,33,1,4175,0
3478,58,1,1326,0
3478,51,1,2916,0.05
3479,57,1,729,0
3480,21,1,2746,0.05
3481,43,2,4289,0
3481,14,1,4075,0
3482,50,3,2033,0.05
3483,16,1,1002,0.05
3483,60,1,552,0.05
3483,55,1,4572,0.05
3484,39,1,2235,0.1
3485,19,2,2193,0.1
3486,23,1,2336,0
3486,38,1,3806,0.1
3486,56,1,630,0.15
3487,52,2,1957,0.15
3488,18,1,778,0
3489,48,3,2972,0
3490,30,1,4729,0
3491,34,2,2437,0.1
3491,57,1,729,0
3492,38,2,3806,0
3493,1,1,150,0.05
3493,32,1,126,0.05
3493,1,1,150,0
3494,26,1,4752,0.1
3495,17,1,2656,0
3495,22,1,1574,0.05
3496,24,1,2262,0.05
3496,59,2,2290,0.05
3497,12,1,4627,0
3497,38,1,3806,0
3498,45,1,4975,0.05
3499,11,3,1744,0.05
3499,14,1,4075,0
3500,53,1,1286,0.05
3501,30,1,4729,0.15
3501,1,2,150,0
3502,6,1,529,0.2
3502,10,1,3487,0.05
3503,15,1,860,0
3503,25,1,3410,0.15
3503,7,1,1985,0
3504,28,1,567,0
3504,44,1,724,0
3504,50,1,2033,0
3505,40,2,3255,0.1
3506,57,1,729,0
3507,30,1,4729,0.1
3508,48,1,2972,0
3509,39,1,2235,0.1
3509,56,1,630,0.1
3509,35,2,1942,0
3510,15,1,860,0.1
3511,52,1,1957,0.1
3511,15,1,860,0.15
3512,2,1,3850,0.05
3513,4,1,2293,0.1
3514,45,1,4975,0.15
3515,41,1,931,0
3515,46,1,3785,0.1
3515,57,1,729,0
3515,57,1,729,0
3516,14,1,4075,0
3516,38,1,3806,0.1
3517,13,1,3877,0
3517,32,1,126,0
3518,40,1,3255,0
3518,37,1,667,0.05
3519,57,1,729,0
3519,29,1,2320,0.05
3519,37,1,667,0.2
3519,30,2,4729,0.1
3520,52,1,1957,0
3521,53,1,1286,0
3521,17,1,2656,0
3522,43,1,4289,0
3523,2,1,3850,0
3523,39,1,2235,0.05
3524,2,1,3850,0.05
3525,9,1,4658,0.05
3525,24,2,2262,0.1
3525,60,1,552,0.05
3526,49,1,1048,0
3526,51,1,2916,0.1
3527,33,1,4175,0
3527,31,1,3203,0.1
3528,4,1,2293,0
3529,42,1,3125,0
3529,59,1,2290,0
3530,25,1,3410,0
3530,3,1,3713,0.05
3530,51,1,2916,0.15
3531,45,1,4975,0
3531,28,2,567,0
3531,23,1,2336,0
3532,18,1,778,0
3532,31,1,3203,0
3533,48,1,2972,0
3534,28,1,567,0
3535,16,1,1002,0.05
3535,42,1,3125,0
3536,51,1,2916,0
3537,19,2,2193,0.05
3537,19,1,2193,0
3538,6,1,529,0.1
3538,23,1,2336,0.05
3538,38,1,3806,0
3539,39,3,2235,0.05
3539,1,1,150,0
3539,47,1,1558,0.05
3540,35,1,1942,0.05
3541,28,2,567,0.05
3542,29,2,2320,0
3542,51,1,2916,0
3542,5,1,1760,0.1
3543,57,1,729,0.05
3544,26,1,4752,0
3545,11,1,1744,0
3545,21,1,2746,0.05
3546,28,1,567,0
3547,43,1,4289,0.05
3547,23,1,2336,0.05
3548,6,1,529,0
3548,15,1,860,0
3549,44,2,724,0.1
3550,26,1,4752,0.05
3550,23,1,2336,0
3551,36,1,1580,0.2
3552,45,1,4975,0.05
3552,55,1,4572,0.1
3552,50,1,2033,0.1
3552,13,1,3877,0.1
3553,34,1,2437,0.05
3554,13,1,3877,0
3554,1,1,150,0
3555,5,1,1760,0.1
3556,14,1,4075,0.2
3557,4,1,2293,0.1
3557,9,2,4658,0.15
3557,26,2,4752,0.05
3557,46,1,3785,0
3558,18,1,778,0.1
3559,8,1,1791,0.05
3559,13,1,3877,0.1
3559,30,1,4729,0
3560,18,1,778,0.2
3560,39,1,2235,0.1
3561,25,3,3410,0
3562,50,1,2033,0.05
3563,59,1,2290,0.15
3564,1,1,150,0.15
3565,13,2,3877,0
3565,17,1,2656,0.05
3565,11,1,1744,0.2
3565,44,2,724,0
3566,5,1,1760,0.05
3567,32,1,126,0
3568,31,1,3203,0.15
3569,5,2,1760,0
3569,1,1,150,0
3569,39,1,2235,0
3570,37,2,667,0.05
3570,28,1,567,0
3570,40,3,3255,0.05
3571,27,1,1579,0.15
3571,52,1,1957,0.1
3572,41,1,931,0.15
3572,1,1,150,0
3572,45,2,4975,0.2
3573,32,2,126,0.05
3574,36,1,1580,0.2
3575,5,1,1760,0.1
3575,4,1,2293,0.1
3575,58,1,1326,0
3576,26,1,4752,0
3576,38,1,3806,0.1
3576,8,1,1791,0
3577,58,1,1326,0
3577,52,1,1957,0.1
3578,13,2,3877,0
3578,52,2,1957,0
3579,60,1,552,0.15
3579,59,1,2290,0.1
3580,11,1,1744,0
3581,19,1,2193,0.05
3582,37,1,667,0.1
3582,10,2,3487,0.05
3583,34,2,2437,0.05
3583,27,1,1579,0.05
3584,30,1,4729,0
3585,49,1,1048,0.1
3585,22,1,1574,0.1
3585,8,1,1791,0
3586,33,1,4175,0
3586,13,2,3877,0.1
3586,46,1,3785,0.1
3586,52,2,1957,0
3587,45,1,4975,0
3588,53,1,1286,0
3589,59,1,2290,0
3590,35,1,1942,0.05
3590,19,1,2193,0
3591,43,2,4289,0.1
3592,34,1,2437,0.1
3592,34,2,2437,0.15
3592,11,1,1744,0.15
3593,15,1,860,0.05
3593,12,1,4627,0
3594,41,1,931,0
3594,54,1,3026,0.05
3595,29,2,2320,0
3595,1,1,150,0.1
3596,5,1,1760,0.05
3596,31,1,3203,0
3597,52,1,1957,0.05
3597,51,1,2916,0
3598,47,2,1558,0.05
3598,30,1,4729,0.2
3599,46,1,3785,0.15
3599,23,1,2336,0
3600,17,3,2656,0.05
3600,7,2,1985,0
3600,27,1,1579,0.05
3601,7,1,1985,0.15
3601,55,1,4572,0.05
3602,44,1,724,0
3602,2,1,3850,0.1
3603,43,2,4289,0.05
3603,31,1,3203,0
3604,10,1,3487,0
3605,38,1,3806,0
3606,47,1,1558,0.05
3606,28,1,567,0.2
3606,12,1,4627,0.1
3607,25,1,3410,0
3607,33,2,4175,0
3608,28,3,567,0.1
3609,2,1,3850,0.1
3609,44,1,724,0.05
3609,54,1,3026,0.1
3610,40,1,3255,0.05
3610,33,1,4175,0.05
3611,15,2,860,0.2
3611,11,1,1744,0.05
3612,14,2,4075,0.2
3612,37,3,667,0.05
3612,33,1,4175,0
3612,58,2,1326,0
3613,55,1,4572,0.1
3613,5,1,1760,0
3614,8,1,1791,0
3614,48,2,2972,0.15
3615,30,1,4729,0.05
3615,17,1,2656,0.1
3615,35,1,1942,0.15
3615,20,1,3438,0.05
3616,56,1,630,0.05
3616,3,3,3713,0
3616,49,2,1048,0
3617,14,1,4075,0.1
3618,3,3,3713,0
3618,40,1,3255,0.1
3619,44,1,724,0.2
3619,60,2,552,0.15
3620,38,1,3806,0
3620,60,1,552,0.05
3621,26,1,4752,0.1
3622,25,2,3410,0.05
3622,59,1,2290,0.05
3623,57,1,729,0.15
3624,45,1,4975,0.1
3625,49,1,1048,0.2
3625,32,1,126,0
3625,9,1,4658,0.05
3626,21,2,2746,0
3627,3,2,3713,0
3628,1,1,150,0.05
3628,33,1,4175,0.05
3628,6,1,529,0
3628,8,1,1791,0
3629,1,1,150,0
3629,54,1,3026,0
3629,54,2,3026,0.1
3630,21,1,2746,0.05
3630,53,1,1286,0
3631,59,2,2290,0.05
3631,28,2,567,0.1
3632,44,2,724,0.15
3633,37,1,667,0
3634,40,1,3255,0.05
3634,22,1,1574,0.1
3635,55,1,4572,0.15
3635,59,1,2290,0
3636,5,3,1760,0.05
3637,54,1,3026,0.1
3637,36,2,1580,0
3638,45,1,4975,0.15
3639,49,1,1048,0
3639,16,1,1002,0
3640,5,1,1760,0
3641,11,2,1744,0.1
3642,6,1,529,0.1
3642,7,1,1985,0.15
3643,58,1,1326,0
3643,55,1,4572,0
3644,42,1,3125,0
3644,10,1,3487,0.1
3644,24,1,2262,0
3644,52,1,1957,0
3645,31,1,3203,0
3646,10,2,3487,0.2
3646,14,1,4075,0.1
3646,57,1,729,0.05
3647,54,1,3026,0
3648,48,2,2972,0.15
3648,35,1,1942,0.2
3649,44,1,724,0.05
3650,60,1,552,0
3650,11,1,1744,0.1
3651,45,1,4975,0.05
3652,15,1,860,0
3652,16,1,1002,0.05
3653,48,1,2972,0.1
3653,17,1,2656,0
3653,6,2,529,0
3653,52,1,1957,0.15
3654,32,1,126,0.1
3655,56,1,630,0.05
3656,14,1,4075,0.15
3656,37,1,667,0.05
3657,1,1,150,0
3657,12,1,4627,0
3658,49,1,1048,0.05
3659,60,1,552,0
3659,60,1,552,0.05
3659,46,1,3785,0.2
3660,46,1,3785,0
3660,24,1,2262,0.2
3660,42,1,3125,0
3661,8,1,1791,0.05
3661,2,1,3850,0.05
3662,15,1,860,0.05
3662,35,1,1942,0
3663,2,1,3850,0
3663,14,1,4075,0.05
3663,55,1,4572,0.2
3663,37,1,667,0
3664,24,1,2262,0
3664,42,1,3125,0
3664,22,1,1574,0
3665,50,2,2033,0.05
3665,18,2,778,0.05
3665,31,2,3203,0
3666,45,2,4975,0.1
3666,39,1,2235,0.1
3667,49,2,1048,0
3667,54,1,3026,0
3667,32,1,126,0.05
3668,15,1,860,0.1
3668,51,1,2916,0.05
3668,3,1,3713,0.05
3669,24,2,2262,0.15
3670,7,2,1985,0.1
3670,47,1,1558,0.05
3671,56,1,630,0.05
3671,30,1,4729,0
3672,29,2,2320,0.2
3673,23,1,2336,0.15
3674,60,1,552,0
3675,11,1,1744,0
3675,23,2,2336,0
3675,18,1,778,0.1
3676,36,1,1580,0.15
3677,53,1,1286,0.1
3678,50,1,2033,0.05
3679,47,1,1558,0.1
3680,32,1,126,0.1
3681,16,2,1002,0
3682,36,1,1580,0.1
3682,30,1,4729,0.1
3683,6,1,529,0.2
3684,13,2,3877,0.1
3684,39,2,2235,0.05
3685,51,1,2916,0
3685,14,1,4075,0
3685,28,1,567,0.05
3686,40,2,3255,0.1
3686,21,1,2746,0.1
3687,17,2,2656,0
3688,44,1,724,0
3689,13,2,3877,0
3689,15,1,860,0.1
3690,28,1,567,0
3691,35,1,1942,0.1
3692,10,1,3487,0.1
3692,37,1,667,0
3693,2,1,3850,0.1
3694,24,1,2262,0
3694,6,2,529,0
3694,40,1,3255,0.05
3695,21,1,2746,0.05
3695,5,1,1760,0.15
3695,29,2,2320,0.05
3696,33,1,4175,0.05
3696,43,1,4289,0
3697,11,1,1744,0
3698,42,1,3125,0.1
3699,55,1,4572,0
3699,27,1,1579,0.05
3700,18,1,778,0
3701,10,2,3487,0.05
3701,24,1,2262,0
3702,36,1,1580,0.2
3703,8,1,1791,0.1
3704,17,1,2656,0
3704,36,1,1580,0.1
3705,28,2,567,0
3705,38,1,3806,0.1
3705,24,1,2262,0
3706,34,1,2437,0.1
3707,40,1,3255,0.05
3708,1,3,150,0.1
3709,34,2,2437,0.15
3710,37,1,667,0.1
3711,56,1,630,0
3711,19,1,2193,0.2
3711,46,1,3785,0.15
3712,3,1,3713,0
3712,22,1,1574,0
3713,43,1,4289,0
3713,56,1,630,0.05
3714,53,2,1286,0
3714,28,1,567,0
3714,4,1,2293,0.15
3714,35,1,1942,0.1
3715,33,2,4175,0
3715,1,1,150,0
3716,2,1,3850,0.1
3716,39,2,2235,0.1
3717,22,2,1574,0.2
3717,45,1,4975,0.1
3718,21,1,2746,0.05
3719,9,1,4658,0.05
3720,56,1,630,0
3720,22,2,1574,0.05
3720,18,1,778,0.05
3721,36,1,1580,0
3721,38,1,3806,0.1
3722,58,1,1326,0.1
3722,25,1,3410,0.15
3723,16,1,1002,0.05
3723,4,1,2293,0.1
3723,25,1,3410,0.05
3724,45,1,4975,0.1
3724,16,1,1002,0
3724,8,2,1791,0.05
3724,35,1,1942,0.1
3725,48,1,2972,0.05
3726,49,1,1048,0
3727,17,1,2656,0
3727,38,1,3806,0
3727,53,1,1286,0.1
3728,10,1,3487,0.1
3728,59,1,2290,0
3729,25,2,3410,0.1
3730,17,2,2656,0.1
3731,38,1,3806,0.1
3731,34,1,2437,0
3732,13,1,3877,0
3732,19,1,2193,0.15
3733,4,1,2293,0.15
3733,38,1,3806,0
3734,11,1,1744,0
3734,35,1,1942,0.1
3735,45,1,4975,0.05
3735,43,2,4289,0
3736,33,2,4175,0.1
3736,14,1,4075,0
3736,3,1,3713,0.05
3736,4,1,2293,0
3737,24,1,2262,0.05
3737,24,1,2262,0
3737,48,3,2972,0.15
3738,4,2,2293,0
3739,1,1,150,0.1
3739,5,2,1760,0
3740,7,3,1985,0
3740,26,1,4752,0.1
3740,36,2,1580,0
3741,19,1,2193,0.1
3741,40,1,3255,0
3742,48,1,2972,0.1
3742,13,1,3877,0.05
3742,49,1,1048,0.15
3743,9,1,4658,0.05
3744,42,2,3125,0.05
3744,19,1,2193,0
3745,38,2,3806,0
3745,37,1,667,0.15
3746,35,1,1942,0.05
3747,56,2,630,0.1
3748,49,3,1048,0.05
3748,22,1,1574,0.1
3748,49,1,1048,0.05
3749,30,1,4729,0
3750,14,1,4075,0.05
3750,3,1,3713,0.1
3751,17,1,2656,0
3752,55,1,4572,0.15
3753,45,1,4975,0.05
3753,58,1,1326,0
3754,52,1,1957,0.15
3754,49,1,1048,0
3755,17,2,2656,0.1
3756,16,2,1002,0
3756,38,1,3806,0.1
3757,31,1,3203,0
3758,52,1,1957,0.05
3758,29,1,2320,0.05
3758,17,1,2656,0.05
3759,13,1,3877,0
3760,15,1,860,0.1
3760,27,1,1579,0
3761,59,1,2290,0
3762,20,2,3438,0
3762,15,1,860,0.1
3762,29,2,2320,0
3762,60,1,552,0.1
3763,14,1,4075,0.05
3764,57,1,729,0.15
3765,52,2,1957,0.15
3765,44,1,724,0.1
3766,21,2,2746,0.15
3766,59,1,2290,0
3767,44,1,724,0
3767,49,1,1048,0.1
3767,23,1,2336,0
3768,5,1,1760,0.05
3768,11,1,1744,0
3769,59,1,2290,0
3769,51,1,2916,0.1
3770,43,1,4289,0.1
3770,32,1,126,0.1
3770,54,1,3026,0.15
3771,23,1,2336,0.05
3772,31,1,3203,0.15
3772,6,1,529,0.05
3773,57,1,729,0
3773,23,1,2336,0.15
3773,2,1,3850,0.05
3774,5,1,1760,0
3775,33,1,4175,0.05
3776,29,1,2320,0
3777,54,1,3026,0.1
3778,43,1,4289,0.1
3779,54,1,3026,0.15
3779,51,1,2916,0.1
3780,55,1,4572,0.05
3781,59,1,2290,0.15
3781,26,3,4752,0
3781,60,1,552,0
3782,52,1,1957,0
3782,60,1,552,0
3782,40,1,3255,0.05
3782,2,1,3850,0.2
3783,46,1,3785,0
3783,50,2,2033,0
3784,47,1,1558,0.15
3784,9,2,4658,0
3785,18,1,778,0.1
3785,51,1,2916,0
3785,4,1,2293,0
3785,44,2,724,0.1
3786,41,1,931,0.05
3786,17,1,2656,0
3787,7,1,1985,0.1
3787,4,1,2293,0
3788,45,1,4975,0.15
3788,26,1,4752,0.15
3789,36,1,1580,0.1
3790,9,1,4658,0.15
3790,30,1,4729,0
3790,33,1,4175,0.05
3791,57,1,729,0.15
3791,47,1,1558,0.05
3792,19,1,2193,0
3793,56,1,630,0.15
3794,59,1,2290,0.05
3794,25,1,3410,0.15
3795,1,2,150,0
3795,47,1,1558,0.05
3796,10,1,3487,0.05
3796,18,1,778,0.15
3797,45,1,4975,0
3797,57,1,729,0
3797,8,1,1791,0
3798,19,1,2193,0
3798,45,1,4975,0.2
3798,32,2,126,0
3799,23,1,2336,0.2
3799,50,1,2033,0.1
3799,8,2,1791,0.15
3799,3,1,3713,0
3800,20,1,3438,0
3801,59,1,2290,0.05
3802,8,1,1791,0
3802,15,1,860,0
3802,32,1,126,0
3803,29,1,2320,0.05
3803,60,1,552,0.05
3804,11,1,1744,0.15
3804,34,1,2437,0
3804,38,2,3806,0
3805,42,1,3125,0
3805,5,1,1760,0
3806,45,1,4975,0
3806,10,2,3487,0.1
3806,30,1,4729,0.1
3806,37,1,667,0
3807,60,1,552,0.05
3807,27,1,1579,0.1
3808,15,1,860,0
3809,38,1,3806,0.05
3810,51,1,2916,0.05
3811,55,1,4572,0
3811,28,1,567,0.1
3811,49,1,1048,0.15
3812,13,1,3877,0
3813,13,1,3877,0
3814,43,1,4289,0.1
3815,42,1,3125,0.15
3815,59,1,2290,0.1
3816,33,1,4175,0
3816,5,1,1760,0.15
3816,43,1,4289,0
3817,32,1,126,0.05
3818,23,1,2336,0.15
3818,14,1,4075,0.1
3818,1,1,150,0.05
3819,45,1,4975,0.05
3820,7,1,1985,0
3821,9,1,4658,0.1
3821,42,1,3125,0
3821,57,1,729,0
3821,14,1,4075,0.05
3822,19,1,2193,0
3823,20,1,3438,0.05
3824,47,1,1558,0.05
3825,20,1,3438,0.1
3825,34,2,2437,0
3825,21,2,2746,0.2
3826,20,1,3438,0
3826,18,1,778,0
3827,53,1,1286,0
3827,3,1,3713,0
3828,44,3,724,0.05
3829,37,1,667,0
3830,25,1,3410,0.1
3831,35,2,1942,0
3831,12,1,4627,0.1
3832,43,1,4289,0.1
3832,12,1,4627,0.05
3833,56,1,630,0.05
3834,8,2,1791,0
3835,27,1,1579,0
3835,5,1,1760,0
3836,14,1,4075,0.05
3837,44,1,724,0
3837,55,1,4572,0.05
3837,52,2,1957,0.1
3838,41,1,931,0.1
3839,49,1,1048,0
3839,52,1,1957,0
3839,43,1,4289,0.05
3840,48,1,2972,0.05
3840,26,2,4752,0.05
3841,28,1,567,0
3842,31,1,3203,0
3842,3,3,3713,0.1
3843,40,3,3255,0
3844,51,1,2916,0
3844,51,1,2916,0
3845,34,1,2437,0.15
3846,4,1,2293,0
3846,20,2,3438,0
3847,15,1,860,0
3847,10,1,3487,0
3847,32,2,126,0.1
3848,5,1,1760,0.05
3848,60,1,552,0.1
3849,38,1,3806,0.1
3850,13,1,3877,0.15
3851,37,1,667,0.15
3852,12,1,4627,0.1
3853,45,1,4975,0.05
3853,23,1,2336,0.2
3854,47,1,1558,0
3854,41,1,931,0
3854,26,2,4752,0.05
3854,1,2,150,0.05
3855,19,1,2193,0.05
3855,27,1,1579,0.2
3856,30,2,4729,0
3857,60,1,552,0.15
3858,2,1,3850,0
3858,25,1,3410,0.05
3859,52,1,1957,0.1
3859,58,1,1326,0.1
3860,53,1,1286,0
3861,4,2,2293,0.05
3861,22,1,1574,0.05
3861,59,2,2290,0
3861,8,1,1791,0
3862,55,1,4572,0
3862,20,1,3438,0.1
3862,35,1,1942,0.2
3863,21,1,2746,0.15
3863,55,2,4572,0
3864,6,2,529,0.2
3865,33,1,4175,0
3865,19,1,2193,0
3866,32,1,126,0
3866,38,1,3806,0
3867,42,3,3125,0
3868,25,1,3410,0.15
3868,40,2,3255,0
3868,24,1,2262,0
3868,13,1,3877,0
3869,4,2,2293,0.1
3870,60,1,552,0
3871,48,1,2972,0.05
3871,15,1,860,0
3872,53,1,1286,0.05
3872,43,1,4289,0.1
3872,58,2,1326,0.05
3873,20,2,3438,0.05
3874,29,1,2320,0.05
3875,49,2,1048,0
3875,60,1,552,0.05
3875,58,2,1326,0.15
3875,14,1,4075,0.15
3876,38,1,3806,0
3876,18,3,778,0.05
3877,9,1,4658,0.05
3878,42,1,3125,0
3878,2,1,3850,0.15
3879,49,1,1048,0.05
3880,11,1,1744,0.05
3881,58,1,1326,0
3882,23,3,2336,0.15
3883,42,1,3125,0.05
3883,58,1,1326,0
3884,25,1,3410,0
3885,43,1,4289,0.1
3885,51,2,2916,0
3886,43,1,4289,0.1
3886,17,2,2656,0
3887,11,1,1744,0.1
3887,50,1,2033,0.1
3888,23,1,2336,0
3889,29,1,2320,0.05
3889,41,1,931,0
3890,41,1,931,0
3891,33,2,4175,0
3891,8,1,1791,0
3892,52,2,1957,0.05
3893,15,1,860,0.05
3893,45,2,4975,0.1
3894,19,1,2193,0.2
3894,23,2,2336,0
3894,1,1,150,0
3895,57,1,729,0
3895,42,1,3125,0
3895,18,1,778,0.15
3896,15,1,860,0.05
3896,40,1,3255,0
3897,8,1,1791,0
3898,2,1,3850,0.15
3898,50,2,2033,0.05
3899,37,1,667,0
3899,29,1,2320,0.05
3900,20,1,3438,0.05
3900,37,1,667,0.15
3901,56,2,630,0.05
3901,49,1,1048,0.1
3902,17,1,2656,0.05
3902,14,1,4075,0.05
3903,13,1,3877,0
3903,35,1,1942,0.1
3903,8,1,1791,0.1
3904,38,2,3806,0.1
3904,34,1,2437,0.05
3905,45,3,4975,0.05
3906,36,1,1580,0
3906,57,1,729,0.15
3907,14,1,4075,0.1
3907,45,1,4975,0.05
3908,13,2,3877,0
