customer_id,experiment_group,assign_date
1248,A,2024-01-06
1249,B,2024-01-02
1250,B,2024-01-12
1251,B,2024-01-14
1252,A,2024-01-07
1253,A,2024-01-01
1254,A,2024-01-10
1255,B,2024-01-09
1256,A,2024-01-05
1257,B,2024-01-02
1258,A,2024-01-04
1259,A,2024-01-01
1260,A,2024-01-16
1261,B,2024-01-12
1262,A,2024-01-02
1263,B,2024-01-05
1264,B,2024-01-14
1265,B,2024-01-13
1266,B,2024-01-12
1267,A,2024-01-01
1268,A,2024-01-06
1269,B,2024-01-09
1270,B,2024-01-01
1271,A,2024-01-10
1272,A,2024-01-16
1273,A,2024-01-06
1274,A,2024-01-06
1275,B,2024-01-10
1276,B,2024-01-02
1277,B,2024-01-07
1278,B,2024-01-14
1279,B,2024-01-16
1280,B,2024-01-16
1281,B,2024-01-01
1282,A,2024-01-06
1283,A,2024-01-04
1284,B,2024-01-14
1285,B,2024-01-10
1286,A,2024-01-08
1287,A,2024-01-02
1288,A,2024-01-07
1289,B,2024-01-11
1290,A,2024-01-09
1291,B,2024-01-04
1292,A,2024-01-10
1293,A,2024-01-13
1294,A,2024-01-11
1295,B,2024-01-11
1296,B,2024-01-15
1297,B,2024-01-10
1298,A,2024-01-12
1299,A,2024-01-15
1300,B,2024-01-15
1301,A,2024-01-14
1302,B,2024-01-07
1303,B,2024-01-04
1304,B,2024-01-14
1305,B,2024-01-05
1306,A,2024-01-05
1307,A,2024-01-03
1308,B,2024-01-07
1309,A,2024-01-09
1310,A,2024-01-10
1311,A,2024-01-15
1312,A,2024-01-10
1313,A,2024-01-13
1314,A,2024-01-12
1315,A,2024-01-08
1316,B,2024-01-16
1317,B,2024-01-02
1318,A,2024-01-16
1319,A,2024-01-09
1320,B,2024-01-05
1321,B,2024-01-07
1322,A,2024-01-07
1323,B,2024-01-10
1324,B,2024-01-04
1325,A,2024-01-14
1326,A,2024-01-12
1327,A,2024-01-13
1328,B,2024-01-10
1329,A,2024-01-06
1330,B,2024-01-04
1331,A,2024-01-10
1332,A,2024-01-02
1333,A,2024-01-07
1334,A,2024-01-14
1335,A,2024-01-06
1336,B,2024-01-07
1337,A,2024-01-04
1338,B,2024-01-07
1339,A,2024-01-10
1340,B,2024-01-02
1341,A,2024-01-14
1342,A,2024-01-04
1343,A,2024-01-10
1344,B,2024-01-13
1345,A,2024-01-16
1346,A,2024-01-05
1347,B,2024-01-01
1348,B,2024-01-13
1349,B,2024-01-10
1350,A,2024-01-14
1351,A,2024-01-12
1352,A,2024-01-07
1353,A,2024-01-08
1354,B,2024-01-05
1355,A,2024-01-01
1356,B,2024-01-02
1357,A,2024-01-07
1358,B,2024-01-15
1359,B,2024-01-01
1360,A,2024-01-14
1361,A,2024-01-11
1362,B,2024-01-06
1363,A,2024-01-06
1364,A,2024-01-02
1365,B,2024-01-08
1366,B,2024-01-14
1367,A,2024-01-08
1368,A,2024-01-03
1369,A,2024-01-02
1370,A,2024-01-11
1371,B,2024-01-02
1372,A,2024-01-09
1373,A,2024-01-11
1374,B,2024-01-06
1375,B,2024-01-10
1376,B,2024-01-07
1377,A,2024-01-09
1378,B,2024-01-02
1379,A,2024-01-08
1380,B,2024-01-11
1381,B,2024-01-03
1382,B,2024-01-16
1383,A,2024-01-15
1384,B,2024-01-01
1385,A,2024-01-14
1386,A,2024-01-02
1387,B,2024-01-05
1388,B,2024-01-10
1389,A,2024-01-08
1390,A,2024-01-10
1391,B,2024-01-07
1392,B,2024-01-01
1393,B,2024-01-02
1394,A,2024-01-02
1395,B,2024-01-12
1396,A,2024-01-11
1397,B,2024-01-01
1398,B,2024-01-06
1399,B,2024-01-10
1400,B,2024-01-03
1401,B,2024-01-04
1402,A,2024-01-10
1403,A,2024-01-11
1404,B,2024-01-09
1405,A,2024-01-12
1406,B,2024-01-12
1407,A,2024-01-11
1408,B,2024-01-09
1409,A,2024-01-04
1410,B,2024-01-05
1411,A,2024-01-14
1412,A,2024-01-14
1413,A,2024-01-10
1414,B,2024-01-04
1415,A,2024-01-09
1416,B,2024-01-07
1417,A,2024-01-06
1418,A,2024-01-07
1419,A,2024-01-01
1420,B,2024-01-09
1421,A,2024-01-03
1422,A,2024-01-10
1423,B,2024-01-15
1424,B,2024-01-12
1425,B,2024-01-13
1426,B,2024-01-09
1427,A,2024-01-09
1428,A,2024-01-04
1429,B,2024-01-04
1430,B,2024-01-04
1431,A,2024-01-03
1432,B,2024-01-12
1433,A,2024-01-03
1434,A,2024-01-04
1435,A,2024-01-12
1436,A,2024-01-09
1437,B,2024-01-08
1438,B,2024-01-09
1439,A,2024-01-01
1440,A,2024-01-03
1441,A,2024-01-04
1442,A,2024-01-11
1443,A,2024-01-12
1444,B,2024-01-05
1445,A,2024-01-08
1446,B,2024-01-04
1447,A,2024-01-04
1448,B,2024-01-14
1449,A,2024-01-14
1450,A,2024-01-07
1451,B,2024-01-02
1452,A,2024-01-09
1453,B,2024-01-16
1454,A,2024-01-11
1455,B,2024-01-10
1456,B,2024-01-01
1457,B,2024-01-04
1458,B,2024-01-07
1459,A,2024-01-02
1460,B,2024-01-06
1461,A,2024-01-01
1462,A,2024-01-06
1463,B,2024-01-01
1464,A,2024-01-04
1465,B,2024-01-12
1466,A,2024-01-11
1467,B,2024-01-09
1468,B,2024-01-09
1469,A,2024-01-13
1470,B,2024-01-05
1471,A,2024-01-13
1472,B,2024-01-04
1473,B,2024-01-11
1474,B,2024-01-07
1475,B,2024-01-05
1476,B,2024-01-06
1477,A,2024-01-07
1478,A,2024-01-16
1479,B,2024-01-08
1480,A,2024-01-11
1481,A,2024-01-16
1482,A,2024-01-10
1483,B,2024-01-09
1484,A,2024-01-13
1485,A,2024-01-08
1486,A,2024-01-05
1487,A,2024-01-11
1488,A,2024-01-02
1489,B,2024-01-11
1490,A,2024-01-05
1491,B,2024-01-14
1492,B,2024-01-08
1493,B,2024-01-02
1494,B,2024-01-02
1495,B,2024-01-08
1496,A,2024-01-02
1497,B,2024-01-08
1498,A,2024-01-11
1499,A,2024-01-11
1500,B,2024-01-06
1501,A,2024-01-12
1502,B,2024-01-08
1503,B,2024-01-03
1504,B,2024-01-15
1505,B,2024-01-03
1506,B,2024-01-10
1507,A,2024-01-11
1508,B,2024-01-14
1509,A,2024-01-01
1510,A,2024-01-01
1511,A,2024-01-07
1512,B,2024-01-16
1513,A,2024-01-01
1514,A,2024-01-08
1515,A,2024-01-02
1516,A,2024-01-09
1517,A,2024-01-16
1518,A,2024-01-03
1519,B,2024-01-06
1520,B,2024-01-15
1521,B,2024-01-05
1522,A,2024-01-13
1523,A,2024-01-08
1524,A,2024-01-06
1525,A,2024-01-09
1526,A,2024-01-14
1527,B,2024-01-10
1528,B,2024-01-03
1529,B,2024-01-04
1530,B,2024-01-07
1531,B,2024-01-16
1532,A,2024-01-04
1533,B,2024-01-09
1534,B,2024-01-07
1535,A,2024-01-10
1536,B,2024-01-01
1537,A,2024-01-06
1538,B,2024-01-10
1539,B,2024-01-03
1540,B,2024-01-10
1541,A,2024-01-01
1542,A,2024-01-06
1543,A,2024-01-15
1544,A,2024-01-10
1545,A,2024-01-10
1546,A,2024-01-06
1547,A,2024-01-15
1548,A,2024-01-10
1549,B,2024-01-11
1550,A,2024-01-07
1551,B,2024-01-08
1552,B,2024-01-14
1553,B,2024-01-15
1554,B,2024-01-14
1555,A,2024-01-07
1556,A,2024-01-08
1557,A,2024-01-09
1558,A,2024-01-16
1559,B,2024-01-06
1560,A,2024-01-01
1561,A,2024-01-14
1562,A,2024-01-07
1563,A,2024-01-08
1564,A,2024-01-16
1565,A,2024-01-08
1566,B,2024-01-04
1567,B,2024-01-14
1568,B,2024-01-13
1569,A,2024-01-12
1570,B,2024-01-12
1571,A,2024-01-02
1572,B,2024-01-08
1573,A,2024-01-14
1574,B,2024-01-01
1575,B,2024-01-04
1576,A,2024-01-13
1577,B,2024-01-01
1578,A,2024-01-16
1579,A,2024-01-11
1580,A,2024-01-06
1581,A,2024-01-06
1582,A,2024-01-11
1583,B,2024-01-07
1584,A,2024-01-02
1585,A,2024-01-15
1586,B,2024-01-10
1587,A,2024-01-11
1588,B,2024-01-06
1589,B,2024-01-16
1590,A,2024-01-02
1591,A,2024-01-02
1592,A,2024-01-15
1593,B,2024-01-09
1594,A,2024-01-15
1595,B,2024-01-07
1596,A,2024-01-04
1597,B,2024-01-12
1598,B,2024-01-10
1599,B,2024-01-14
1600,A,2024-01-11
1601,A,2024-01-13
1602,B,2024-01-07
1603,A,2024-01-04
1604,A,2024-01-06
1605,B,2024-01-01
1606,A,2024-01-08
1607,A,2024-01-03
1608,A,2024-01-06
1609,A,2024-01-13
1610,B,2024-01-06
1611,A,2024-01-06
1612,A,2024-01-10
1613,A,2024-01-03
1614,A,2024-01-14
1615,A,2024-01-04
1616,A,2024-01-10
1617,A,2024-01-07
1618,A,2024-01-09
1619,A,2024-01-16
1620,B,2024-01-11
1621,B,2024-01-16
1622,A,2024-01-15
1623,B,2024-01-07
1624,B,2024-01-16
1625,A,2024-01-16
1626,A,2024-01-01
1627,B,2024-01-15
1628,B,2024-01-11
1629,B,2024-01-01
1630,A,2024-01-10
1631,B,2024-01-12
1632,B,2024-01-06
1633,B,2024-01-05
1634,B,2024-01-06
1635,A,2024-01-13
1636,B,2024-01-01
1637,A,2024-01-16
1638,B,2024-01-03
1639,B,2024-01-06
1640,A,2024-01-07
1641,B,2024-01-05
1642,A,2024-01-14
1643,A,2024-01-10
1644,A,2024-01-13
1645,A,2024-01-02
1646,B,2024-01-10
1647,B,2024-01-03
1648,A,2024-01-06
1649,A,2024-01-16
1650,B,2024-01-14
1651,A,2024-01-02
1652,A,2024-01-07
1653,B,2024-01-12
1654,A,2024-01-14
1655,A,2024-01-02
1656,B,2024-01-06
1657,A,2024-01-08
1658,A,2024-01-16
1659,A,2024-01-06
1660,B,2024-01-14
1661,A,2024-01-03
1662,B,2024-01-11
1663,A,2024-01-16
1664,B,2024-01-12
1665,B,2024-01-14
1666,A,2024-01-14
1667,A,2024-01-08
1668,A,2024-01-05
1669,A,2024-01-03
1670,B,2024-01-12
1671,A,2024-01-03
1672,B,2024-01-14
1673,A,2024-01-14
1674,B,2024-01-13
1675,B,2024-01-12
1676,A,2024-01-04
1677,B,2024-01-14
1678,A,2024-01-06
1679,A,2024-01-01
1680,B,2024-01-10
1681,B,2024-01-12
1682,B,2024-01-08
1683,B,2024-01-10
1684,B,2024-01-09
1685,A,2024-01-07
1686,A,2024-01-07
1687,B,2024-01-03
1688,B,2024-01-09
1689,B,2024-01-15
1690,A,2024-01-07
1691,B,2024-01-07
1692,B,2024-01-15
1693,A,2024-01-08
1694,B,2024-01-08
1695,A,2024-01-05
1696,B,2024-01-12
1697,B,2024-01-11
1698,B,2024-01-16
1699,B,2024-01-11
1700,B,2024-01-02
1701,B,2024-01-02
1702,A,2024-01-12
1703,A,2024-01-12
1704,B,2024-01-05
1705,A,2024-01-13
1706,B,2024-01-07
1707,A,2024-01-13
1708,B,2024-01-01
1709,B,2024-01-03
1710,A,2024-01-04
1711,A,2024-01-10
1712,B,2024-01-08
1713,B,2024-01-10
1714,A,2024-01-14
1715,A,2024-01-15
1716,A,2024-01-06
1717,A,2024-01-13
1718,A,2024-01-08
1719,B,2024-01-05
1720,A,2024-01-04
1721,B,2024-01-04
1722,A,2024-01-12
1723,A,2024-01-03
1724,B,2024-01-15
1725,A,2024-01-11
1726,B,2024-01-02
1727,B,2024-01-02
1728,A,2024-01-11
1729,A,2024-01-15
1730,B,2024-01-15
1731,A,2024-01-13
1732,B,2024-01-07
1733,B,2024-01-05
1734,B,2024-01-02
1735,A,2024-01-03
1736,A,2024-01-13
1737,A,2024-01-11
1738,B,2024-01-15
1739,B,2024-01-16
1740,B,2024-01-13
1741,B,2024-01-10
1742,A,2024-01-02
1743,A,2024-01-11
1744,A,2024-01-11
1745,B,2024-01-08
1746,A,2024-01-09
1747,B,2024-01-14
1748,B,2024-01-02
1749,A,2024-01-16
1750,B,2024-01-05
1751,B,2024-01-15
1752,A,2024-01-03
1753,A,2024-01-16
1754,B,2024-01-11
1755,B,2024-01-16
1756,A,2024-01-14
1757,B,2024-01-10
1758,B,2024-01-01
1759,B,2024-01-09
1760,A,2024-01-10
1761,B,2024-01-11
1762,A,2024-01-04
1763,B,2024-01-10
1764,B,2024-01-12
1765,B,2024-01-13
1766,A,2024-01-13
1767,B,2024-01-02
1768,A,2024-01-05
1769,A,2024-01-10
1770,A,2024-01-12
1771,A,2024-01-14
1772,B,2024-01-14
1773,A,2024-01-07
1774,B,2024-01-13
1775,A,2024-01-15
1776,B,2024-01-08
1777,A,2024-01-16
1778,B,2024-01-02
1779,B,2024-01-15
1780,B,2024-01-02
1781,A,2024-01-07
1782,A,2024-01-01
1783,B,2024-01-04
1784,A,2024-01-12
1785,A,2024-01-05
1786,B,2024-01-16
1787,A,2024-01-04
1788,B,2024-01-14
1789,A,2024-01-08
1790,B,2024-01-16
1791,B,2024-01-12
1792,B,2024-01-03
1793,A,2024-01-13
1794,B,2024-01-15
1795,B,2024-01-07
1796,B,2024-01-12
1797,A,2024-01-08
1798,A,2024-01-04
1799,A,2024-01-10
1800,A,2024-01-02
1801,B,2024-01-10
1802,B,2024-01-11
1803,A,2024-01-03
1804,B,2024-01-12
1805,A,2024-01-15
1806,A,2024-01-10
1807,A,2024-01-10
1808,A,2024-01-04
1809,A,2024-01-06
1810,B,2024-01-11
1811,B,2024-01-02
1812,B,2024-01-07
1813,A,2024-01-13
1814,A,2024-01-16
1815,A,2024-01-14
1816,B,2024-01-15
1817,B,2024-01-10
1818,B,2024-01-10
1819,A,2024-01-01
1820,B,2024-01-09
1821,B,2024-01-14
1822,A,2024-01-10
1823,A,2024-01-13
1824,B,2024-01-10
1825,B,2024-01-02
1826,B,2024-01-04
1827,B,2024-01-05
1828,B,2024-01-06
1829,A,2024-01-14
1830,B,2024-01-02
1831,B,2024-01-03
1832,A,2024-01-01
1833,B,2024-01-05
1834,A,2024-01-02
1835,A,2024-01-07
1836,A,2024-01-06
1837,B,2024-01-02
1838,A,2024-01-05
1839,B,2024-01-09
1840,B,2024-01-05
1841,A,2024-01-02
1842,B,2024-01-03
1843,B,2024-01-15
1844,B,2024-01-09
1845,B,2024-01-10
1846,B,2024-01-09
1847,A,2024-01-16
1848,A,2024-01-03
1849,B,2024-01-05
1850,A,2024-01-10
1851,B,2024-01-13
1852,B,2024-01-03
1853,A,2024-01-06
1854,A,2024-01-08
1855,A,2024-01-09
1856,B,2024-01-04
1857,B,2024-01-09
1858,A,2024-01-15
1859,B,2024-01-16
1860,B,2024-01-02
1861,B,2024-01-15
1862,B,2024-01-01
1863,B,2024-01-02
1864,B,2024-01-10
1865,A,2024-01-11
1866,B,2024-01-15
1867,B,2024-01-04
1868,A,2024-01-05
1869,B,2024-01-06
1870,A,2024-01-11
1871,B,2024-01-06
1872,A,2024-01-15
1873,A,2024-01-04
1874,A,2024-01-15
1875,B,2024-01-06
1876,A,2024-01-11
1877,A,2024-01-15
1878,A,2024-01-11
1879,A,2024-01-12
1880,A,2024-01-03
1881,B,2024-01-16
1882,B,2024-01-03
1883,A,2024-01-16
1884,A,2024-01-06
1885,B,2024-01-04
1886,A,2024-01-14
1887,A,2024-01-16
1888,A,2024-01-02
1889,A,2024-01-04
1890,A,2024-01-04
1891,B,2024-01-12
1892,B,2024-01-01
1893,A,2024-01-12
1894,A,2024-01-10
1895,A,2024-01-07
1896,A,2024-01-04
1897,A,2024-01-03
1898,B,2024-01-13
1899,A,2024-01-09
1900,A,2024-01-03
1901,B,2024-01-04
1902,A,2024-01-09
1903,B,2024-01-11
1904,B,2024-01-09
1905,B,2024-01-16
1906,B,2024-01-09
1907,B,2024-01-15
1908,B,2024-01-05
1909,B,2024-01-09
1910,B,2024-01-02
1911,B,2024-01-10
1912,A,2024-01-15
1913,A,2024-01-11
1914,A,2024-01-02
1915,A,2024-01-10
1916,B,2024-01-12
1917,B,2024-01-08
1918,B,2024-01-01
1919,B,2024-01-12
1920,B,2024-01-03
1921,A,2024-01-01
1922,A,2024-01-11
1923,A,2024-01-15
1924,B,2024-01-01
1925,A,2024-01-03
1926,B,2024-01-06
1927,B,2024-01-16
1928,B,2024-01-01
1929,B,2024-01-13
1930,B,2024-01-14
1931,A,2024-01-03
1932,A,2024-01-12
1933,B,2024-01-02
1934,B,2024-01-12
1935,B,2024-01-09
1936,B,2024-01-01
1937,A,2024-01-12
1938,A,2024-01-05
1939,B,2024-01-11
1940,A,2024-01-15
1941,B,2024-01-14
1942,A,2024-01-08
1943,A,2024-01-04
1944,A,2024-01-02
1945,A,2024-01-12
1946,A,2024-01-10
1947,A,2024-01-01
1948,B,2024-01-05
1949,B,2024-01-03
1950,B,2024-01-11
1951,A,2024-01-13
1952,A,2024-01-04
1953,A,2024-01-06
1954,B,2024-01-13
1955,A,2024-01-01
1956,B,2024-01-16
1957,A,2024-01-08
1958,A,2024-01-06
1959,A,2024-01-13
1960,B,2024-01-08
1961,A,2024-01-06
1962,B,2024-01-04
1963,B,2024-01-04
1964,A,2024-01-14
1965,B,2024-01-07
1966,A,2024-01-11
1967,A,2024-01-09
1968,B,2024-01-07
1969,A,2024-01-09
1970,A,2024-01-11
1971,B,2024-01-04
1972,B,2024-01-03
1973,A,2024-01-08
1974,B,2024-01-08
1975,B,2024-01-12
1976,B,2024-01-07
1977,A,2024-01-13
1978,B,2024-01-11
1979,B,2024-01-05
1980,B,2024-01-07
1981,A,2024-01-10
1982,A,2024-01-10
1983,A,2024-01-11
1984,A,2024-01-03
1985,B,2024-01-02
1986,A,2024-01-03
1987,B,2024-01-01
1988,B,2024-01-04
1989,B,2024-01-16
1990,A,2024-01-14
1991,A,2024-01-14
1992,B,2024-01-12
1993,B,2024-01-08
1994,A,2024-01-05
1995,A,2024-01-11
1996,B,2024-01-06
1997,A,2024-01-09
1998,B,2024-01-03
1999,B,2024-01-10
2000,B,2024-01-07
2001,B,2024-01-09
2002,A,2024-01-04
2003,B,2024-01-08
2004,B,2024-01-06
2005,A,2024-01-10
2006,A,2024-01-11
2007,B,2024-01-07
2008,B,2024-01-09
2009,B,2024-01-15
2010,A,2024-01-03
2011,B,2024-01-08
2012,A,2024-01-10
2013,B,2024-01-03
2014,A,2024-01-08
2015,B,2024-01-01
2016,A,2024-01-09
2017,B,2024-01-01
2018,B,2024-01-10
2019,B,2024-01-05
2020,B,2024-01-02
2021,B,2024-01-10
2022,A,2024-01-12
2023,A,2024-01-12
2024,B,2024-01-01
2025,B,2024-01-09
2026,A,2024-01-08
2027,A,2024-01-10
2028,B,2024-01-04
2029,A,2024-01-14
2030,A,2024-01-10
2031,B,2024-01-05
2032,B,2024-01-11
2033,A,2024-01-05
2034,B,2024-01-12
2035,A,2024-01-02
2036,B,2024-01-13
2037,A,2024-01-04
2038,A,2024-01-10
2039,B,2024-01-08
2040,A,2024-01-02
2041,B,2024-01-06
2042,B,2024-01-02
2043,A,2024-01-12
2044,A,2024-01-10
2045,A,2024-01-08
2046,B,2024-01-02
2047,B,2024-01-03
2048,B,2024-01-08
2049,A,2024-01-01
2050,B,2024-01-03
2051,B,2024-01-01
2052,B,2024-01-10
2053,B,2024-01-06
2054,A,2024-01-08
2055,B,2024-01-09
2056,A,2024-01-07
2057,A,2024-01-10
2058,A,2024-01-01
2059,B,2024-01-08
2060,B,2024-01-13
2061,B,2024-01-10
2062,A,2024-01-10
2063,B,2024-01-08
2064,A,2024-01-07
2065,A,2024-01-09
2066,B,2024-01-03
2067,B,2024-01-15
2068,A,2024-01-09
2069,A,2024-01-06
2070,B,2024-01-12
2071,B,2024-01-15
2072,B,2024-01-07
2073,B,2024-01-06
2074,A,2024-01-11
2075,A,2024-01-09
2076,A,2024-01-01
2077,B,2024-01-11
2078,B,2024-01-11
2079,B,2024-01-11
2080,B,2024-01-13
2081,A,2024-01-06
2082,A,2024-01-03
2083,B,2024-01-10
2084,B,2024-01-11
2085,A,2024-01-01
2086,A,2024-01-12
2087,B,2024-01-13
2088,B,2024-01-11
2089,B,2024-01-06
2090,B,2024-01-11
2091,B,2024-01-06
2092,B,2024-01-12
2093,B,2024-01-01
2094,A,2024-01-16
2095,A,2024-01-01
2096,B,2024-01-04
2097,B,2024-01-09
2098,B,2024-01-14
2099,B,2024-01-09
2100,A,2024-01-08
2101,A,2024-01-10
2102,B,2024-01-06
2103,A,2024-01-03
2104,B,2024-01-15
2105,B,2024-01-09
2106,B,2024-01-05
2107,B,2024-01-03
2108,B,2024-01-08
2109,A,2024-01-06
2110,B,2024-01-14
2111,A,2024-01-04
2112,A,2024-01-07
2113,A,2024-01-14
2114,B,2024-01-03
2115,A,2024-01-03
2116,B,2024-01-02
2117,B,2024-01-02
2118,A,2024-01-14
2119,B,2024-01-06
2120,B,2024-01-02
2121,B,2024-01-12
2122,B,2024-01-03
2123,B,2024-01-06
2124,B,2024-01-14
2125,A,2024-01-14
2126,B,2024-01-05
2127,A,2024-01-05
2128,B,2024-01-11
2129,B,2024-01-02
2130,A,2024-01-05
2131,B,2024-01-09
2132,B,2024-01-04
2133,A,2024-01-08
2134,B,2024-01-09
2135,A,2024-01-07
2136,A,2024-01-11
2137,B,2024-01-11
2138,B,2024-01-12
2139,A,2024-01-16
2140,A,2024-01-06
2141,B,2024-01-01
2142,B,2024-01-01
2143,A,2024-01-06
2144,B,2024-01-01
2145,B,2024-01-12
2146,A,2024-01-04
2147,B,2024-01-04
2148,B,2024-01-10
2149,B,2024-01-13
2150,B,2024-01-02
2151,A,2024-01-07
2152,A,2024-01-16
2153,B,2024-01-09
2154,A,2024-01-09
2155,A,2024-01-16
2156,A,2024-01-10
2157,A,2024-01-06
2158,A,2024-01-10
2159,B,2024-01-06
2160,A,2024-01-04
2161,B,2024-01-10
2162,B,2024-01-07
2163,B,2024-01-15
2164,B,2024-01-08
2165,A,2024-01-14
2166,A,2024-01-02
2167,A,2024-01-04
2168,B,2024-01-12
2169,A,2024-01-15
2170,A,2024-01-04
2171,B,2024-01-02
2172,B,2024-01-02
2173,B,2024-01-06
2174,A,2024-01-15
2175,B,2024-01-04
2176,A,2024-01-10
2177,B,2024-01-12
2178,B,2024-01-13
2179,A,2024-01-09
2180,A,2024-01-05
2181,A,2024-01-11
2182,A,2024-01-09
2183,B,2024-01-08
2184,B,2024-01-03
2185,B,2024-01-05
2186,A,2024-01-12
2187,B,2024-01-07
2188,B,2024-01-14
2189,A,2024-01-01
2190,B,2024-01-11
2191,A,2024-01-08
2192,B,2024-01-09
2193,B,2024-01-07
2194,A,2024-01-04
2195,B,2024-01-10
2196,B,2024-01-11
2197,B,2024-01-07
2198,A,2024-01-10
2199,B,2024-01-10
2200,B,2024-01-11
2201,B,2024-01-03
2202,A,2024-01-07
2203,A,2024-01-12
2204,B,2024-01-09
2205,A,2024-01-10
2206,B,2024-01-01
2207,B,2024-01-07
2208,B,2024-01-13
2209,A,2024-01-16
2210,A,2024-01-13
2211,B,2024-01-03
2212,A,2024-01-13
2213,B,2024-01-08
2214,B,2024-01-10
2215,B,2024-01-13
2216,B,2024-01-10
2217,B,2024-01-09
2218,A,2024-01-14
2219,B,2024-01-07
2220,A,2024-01-09
2221,B,2024-01-05
2222,B,2024-01-10
2223,B,2024-01-11
2224,B,2024-01-15
2225,B,2024-01-13
2226,B,2024-01-11
2227,B,2024-01-07
2228,B,2024-01-12
2229,A,2024-01-11
2230,A,2024-01-15
2231,A,2024-01-03
2232,A,2024-01-05
2233,B,2024-01-16
2234,B,2024-01-09
2235,B,2024-01-16
2236,A,2024-01-10
2237,B,2024-01-09
2238,A,2024-01-14
2239,A,2024-01-11
2240,A,2024-01-05
2241,B,2024-01-08
2242,B,2024-01-07
2243,A,2024-01-15
2244,A,2024-01-13
2245,B,2024-01-02
2246,B,2024-01-07
2247,A,2024-01-09
2248,A,2024-01-15
2249,B,2024-01-06
2250,A,2024-01-01
2251,B,2024-01-03
2252,A,2024-01-15
2253,B,2024-01-10
2254,A,2024-01-01
2255,B,2024-01-10
2256,B,2024-01-05
2257,A,2024-01-10
2258,A,2024-01-16
2259,A,2024-01-03
2260,B,2024-01-07
2261,A,2024-01-06
2262,B,2024-01-05
2263,A,2024-01-11
2264,B,2024-01-08
2265,B,2024-01-09
2266,B,2024-01-12
2267,A,2024-01-04
2268,A,2024-01-12
2269,A,2024-01-01
2270,B,2024-01-10
2271,A,2024-01-09
2272,A,2024-01-13
2273,A,2024-01-07
2274,A,2024-01-09
2275,A,2024-01-06
2276,A,2024-01-07
2277,B,2024-01-05
2278,B,2024-01-10
2279,B,2024-01-06
2280,B,2024-01-07
2281,B,2024-01-12
2282,A,2024-01-10
2283,A,2024-01-15
2284,A,2024-01-07
2285,A,2024-01-11
2286,A,2024-01-14
2287,A,2024-01-14
2288,A,2024-01-14
2289,A,2024-01-08
2290,B,2024-01-05
2291,B,2024-01-12
2292,A,2024-01-01
2293,B,2024-01-12
2294,A,2024-01-13
2295,B,2024-01-09
2296,B,2024-01-14
2297,A,2024-01-05
2298,A,2024-01-16
2299,A,2024-01-05
2300,B,2024-01-08
2301,A,2024-01-13
2302,B,2024-01-11
2303,B,2024-01-08
2304,B,2024-01-04
2305,B,2024-01-04
2306,A,2024-01-15
2307,B,2024-01-03
2308,A,2024-01-07
2309,A,2024-01-01
2310,B,2024-01-06
2311,A,2024-01-06
2312,A,2024-01-08
2313,B,2024-01-05
2314,B,2024-01-02
2315,A,2024-01-08
2316,A,2024-01-13
2317,B,2024-01-09
2318,A,2024-01-01
2319,A,2024-01-11
2320,A,2024-01-14
2321,B,2024-01-14
2322,A,2024-01-04
2323,B,2024-01-10
2324,B,2024-01-02
2325,B,2024-01-04
2326,A,2024-01-10
2327,B,2024-01-11
2328,B,2024-01-14
2329,B,2024-01-12
2330,A,2024-01-13
2331,A,2024-01-04
2332,B,2024-01-14
2333,B,2024-01-05
2334,B,2024-01-10
2335,A,2024-01-05
2336,B,2024-01-10
2337,A,2024-01-05
2338,A,2024-01-13
2339,B,2024-01-09
2340,B,2024-01-09
2341,B,2024-01-16
2342,B,2024-01-06
2343,B,2024-01-02
2344,A,2024-01-14
2345,B,2024-01-13
2346,A,2024-01-15
2347,B,2024-01-12
2348,B,2024-01-09
2349,A,2024-01-15
2350,B,2024-01-15
2351,B,2024-01-05
2352,A,2024-01-16
2353,B,2024-01-16
2354,B,2024-01-10
2355,A,2024-01-15
2356,B,2024-01-13
2357,A,2024-01-01
2358,A,2024-01-09
2359,A,2024-01-01
2360,A,2024-01-13
2361,A,2024-01-10
2362,B,2024-01-03
2363,A,2024-01-03
2364,A,2024-01-11
2365,B,2024-01-03
2366,B,2024-01-01
2367,B,2024-01-14
2368,A,2024-01-12
2369,B,2024-01-16
2370,B,2024-01-03
2371,B,2024-01-15
2372,A,2024-01-12
2373,B,2024-01-01
2374,B,2024-01-03
2375,B,2024-01-08
2376,B,2024-01-11
2377,B,2024-01-03
2378,B,2024-01-16
2379,A,2024-01-05
2380,B,2024-01-14
2381,B,2024-01-14
2382,B,2024-01-04
2383,A,2024-01-08
2384,B,2024-01-16
2385,A,2024-01-02
2386,A,2024-01-09
2387,B,2024-01-15
2388,B,2024-01-10
2389,B,2024-01-15
2390,A,2024-01-10
2391,A,2024-01-13
2392,A,2024-01-09
2393,B,2024-01-06
2394,B,2024-01-04
2395,A,2024-01-03
2396,A,2024-01-11
2397,B,2024-01-06
2398,A,2024-01-14
2399,A,2024-01-11
2400,B,2024-01-11
2401,A,2024-01-05
2402,B,2024-01-13
2403,B,2024-01-04
2404,B,2024-01-03
2405,A,2024-01-09
2406,A,2024-01-14
2407,B,2024-01-14
2408,A,2024-01-10
2409,B,2024-01-05
2410,B,2024-01-04
2411,A,2024-01-14
2412,B,2024-01-15
