order_id,customer_id,order_date,status,payment_type
2118,154,2025-03-22,completed,wallet
2119,2040,2024-09-02,completed,cod
2120,2319,2025-12-16,completed,card
2121,855,2024-03-16,completed,card
2122,402,2025-11-17,completed,wallet
2123,163,2025-10-22,completed,atm
2124,2438,2024-02-15,completed,atm
2125,640,2024-08-19,completed,atm
2126,1214,2024-03-13,completed,wallet
2127,735,2024-07-21,completed,atm
2128,520,2025-10-28,completed,wallet
2129,587,2024-01-16,completed,card
2130,1342,2025-08-01,completed,atm
2131,2236,2025-01-07,completed,wallet
2132,983,2024-09-21,completed,card
2133,2386,2024-10-24,completed,cod
2134,2315,2024-05-20,completed,atm
2135,248,2024-11-26,completed,cod
2136,856,2025-08-21,completed,wallet
2137,1267,2025-07-22,completed,atm
2138,1347,2025-02-22,completed,atm
2139,1765,2024-10-07,completed,wallet
2140,2206,2025-07-25,completed,card
2141,1135,2024-02-11,completed,card
2142,860,2024-12-17,completed,atm
2143,1692,2025-09-04,cancelled,card
2144,544,2024-09-20,completed,card
2145,1047,2025-05-27,completed,atm
2146,1324,2024-08-18,completed,card
2147,557,2025-11-13,completed,wallet
2148,266,2024-03-12,completed,card
2149,1299,2024-03-08,completed,card
2150,1359,2024-07-09,completed,card
2151,1955,2024-01-06,completed,card
2152,1747,2025-06-05,completed,card
2153,2203,2024-11-28,completed,cod
2154,395,2024-06-24,completed,atm
2155,1138,2025-04-19,completed,card
2156,205,2025-10-07,completed,card
2157,1083,2024-05-05,cancelled,atm
2158,1076,2025-10-12,completed,card
2159,1235,2024-07-12,completed,card
2160,1795,2024-02-26,completed,card
2161,1418,2024-10-14,completed,card
2162,1473,2025-08-18,completed,card
2163,2470,2025-08-15,completed,cod
2164,316,2024-12-19,cancelled,cod
2165,2371,2024-03-29,completed,atm
2166,1449,2025-07-26,completed,cod
2167,1631,2025-09-24,completed,wallet
2168,1201,2025-05-01,completed,atm
2169,2225,2024-06-17,completed,card
2170,9,2025-12-13,completed,wallet
2171,537,2024-07-17,completed,card
2172,2189,2025-09-05,completed,wallet
2173,1127,2025-05-04,completed,card
2174,632,2024-07-31,completed,card
2175,2273,2024-04-14,completed,card
2176,415,2025-03-29,completed,card
2177,1705,2025-05-29,completed,card
2178,213,2025-10-28,completed,atm
2179,1986,2024-05-22,completed,wallet
2180,1170,2025-09-19,completed,atm
2181,786,2025-09-29,completed,card
2182,1584,2024-05-07,completed,atm
2183,758,2024-10-17,completed,card
2184,1268,2024-08-25,completed,card
2185,164,2025-09-30,cancelled,card
2186,2022,2024-02-02,cancelled,card
2187,1005,2025-12-14,completed,card
2188,842,2024-12-14,completed,wallet
2189,939,2024-11-16,completed,atm
2190,2360,2025-02-03,refunded,wallet
2191,536,2025-07-21,completed,card
2192,2472,2024-11-27,completed,cod
2193,556,2024-11-18,completed,card
2194,1372,2024-08-30,completed,card
2195,1616,2024-10-09,completed,wallet
2196,806,2025-12-11,completed,atm
2197,1138,2025-11-14,completed,atm
2198,1345,2024-09-12,completed,atm
2199,2261,2025-08-24,completed,card
2200,1033,2024-05-02,completed,card
2201,682,2025-02-27,completed,card
2202,177,2024-09-02,completed,card
2203,2065,2024-11-16,refunded,wallet
2204,2281,2024-09-12,completed,card
2205,827,2024-06-14,completed,cod
2206,1184,2025-03-31,completed,atm
2207,1967,2025-04-12,completed,card
2208,1798,2024-01-25,completed,wallet
2209,2334,2024-01-15,completed,card
2210,344,2024-06-08,completed,card
2211,2012,2024-12-10,completed,card
2212,75,2025-03-28,completed,atm
2213,653,2024-10-08,completed,atm
2214,241,2025-03-01,completed,cod
2215,1181,2025-02-26,completed,cod
2216,163,2024-08-30,completed,atm
2217,1472,2024-06-06,completed,atm
2218,1160,2024-04-03,completed,card
2219,350,2025-08-04,completed,card
2220,1266,2025-02-25,completed,card
2221,293,2024-07-04,completed,atm
2222,1090,2024-06-09,completed,card
2223,156,2025-03-02,completed,card
2224,2265,2025-09-01,completed,atm
2225,1718,2024-01-26,completed,card
2226,2197,2024-06-23,completed,wallet
2227,102,2024-10-14,completed,atm
2228,294,2025-09-14,completed,wallet
2229,502,2024-04-26,completed,card
2230,2379,2024-05-31,completed,card
2231,1265,2025-07-06,completed,wallet
2232,166,2024-10-04,completed,atm
2233,155,2024-11-01,completed,card
2234,2275,2024-05-21,completed,cod
2235,315,2024-12-11,completed,cod
2236,326,2024-11-18,completed,atm
2237,1677,2024-11-10,completed,atm
2238,779,2024-08-22,completed,card
2239,1320,2025-04-21,completed,wallet
2240,1151,2025-10-31,completed,card
2241,567,2025-12-03,completed,atm
2242,156,2025-08-03,completed,card
2243,1178,2024-12-13,completed,card
2244,140,2024-10-28,completed,card
2245,817,2025-09-20,completed,cod
2246,619,2025-01-01,completed,atm
2247,1899,2024-06-18,completed,wallet
2248,1316,2025-09-11,completed,wallet
2249,1056,2024-01-08,completed,wallet
2250,1498,2024-04-01,completed,card
2251,251,2025-12-03,cancelled,card
2252,2196,2025-09-24,cancelled,card
2253,2232,2025-03-20,completed,card
2254,2163,2025-05-26,completed,atm
2255,503,2025-03-14,completed,card
2256,202,2025-06-29,completed,card
2257,788,2024-04-09,completed,cod
2258,1551,2025-09-07,completed,atm
2259,441,2024-04-24,completed,card
2260,646,2025-05-27,completed,card
2261,892,2024-07-10,completed,atm
2262,959,2024-08-26,completed,card
2263,1543,2025-07-08,completed,card
2264,1656,2025-11-01,completed,atm
2265,1681,2025-02-12,completed,atm
2266,516,2025-09-06,completed,cod
2267,712,2025-09-22,completed,cod
2268,2145,2024-02-23,completed,wallet
2269,1789,2025-02-08,completed,card
2270,205,2025-07-19,completed,atm
2271,1328,2024-03-09,completed,card
2272,596,2024-10-08,refunded,card
2273,197,2025-07-30,completed,card
2274,1517,2024-10-31,completed,atm
2275,2362,2025-09-07,completed,card
2276,737,2025-03-26,completed,wallet
2277,401,2025-06-29,completed,card
2278,1719,2024-06-18,completed,wallet
2279,1675,2025-01-15,completed,card
2280,1240,2024-07-16,completed,wallet
2281,743,2024-01-29,completed,wallet
2282,1124,2024-03-15,completed,card
2283,1380,2025-09-09,completed,wallet
2284,1285,2025-04-12,completed,wallet
2285,1511,2025-12-31,completed,card
2286,1248,2025-06-24,completed,card
2287,1735,2025-03-16,completed,cod
2288,1453,2024-08-04,completed,card
2289,340,2024-10-28,completed,card
2290,1443,2024-11-13,completed,card
2291,964,2025-11-30,cancelled,card
2292,1129,2024-06-04,completed,cod
2293,442,2025-06-17,completed,card
2294,1617,2025-07-22,completed,card
2295,693,2024-11-17,completed,wallet
2296,1005,2025-11-12,completed,card
2297,236,2024-07-22,completed,atm
2298,1492,2024-04-29,completed,atm
2299,1945,2024-06-14,completed,card
2300,1677,2025-09-13,completed,card
2301,1995,2025-03-10,completed,card
2302,1809,2025-09-29,completed,card
2303,1971,2025-07-19,completed,atm
2304,1745,2024-10-04,completed,atm
2305,875,2024-04-25,completed,atm
2306,1151,2024-12-02,completed,cod
2307,1676,2024-10-30,completed,atm
2308,1500,2025-03-25,completed,wallet
2309,1779,2024-10-06,completed,wallet
2310,982,2025-04-30,completed,atm
2311,1086,2025-01-23,completed,atm
2312,173,2024-08-31,completed,atm
2313,117,2025-07-05,completed,wallet
2314,464,2025-05-24,completed,card
2315,1980,2025-12-26,completed,atm
2316,2221,2024-04-24,completed,card
2317,264,2025-02-12,completed,card
2318,1297,2024-08-17,completed,atm
2319,2313,2025-11-24,refunded,atm
2320,2489,2024-12-21,completed,wallet
2321,741,2024-12-29,refunded,card
2322,505,2024-10-29,refunded,wallet
2323,1015,2024-02-14,completed,card
2324,173,2024-06-16,cancelled,card
2325,527,2025-08-02,completed,wallet
2326,1048,2024-02-13,completed,card
2327,1866,2025-10-25,completed,cod
2328,16,2024-05-30,completed,card
2329,2246,2025-10-06,refunded,card
2330,680,2024-05-21,completed,card
2331,169,2025-03-30,completed,wallet
2332,1268,2025-01-23,completed,card
2333,849,2024-07-03,completed,cod
2334,1556,2024-02-29,completed,card
2335,128,2025-10-04,completed,card
2336,1083,2024-09-15,completed,atm
2337,354,2025-05-08,completed,card
2338,2292,2025-03-15,completed,atm
2339,1150,2025-10-05,completed,card
2340,1265,2024-07-21,completed,card
2341,1926,2025-02-28,completed,card
2342,1768,2024-02-13,completed,card
2343,1616,2025-11-02,completed,cod
2344,2481,2024-09-15,completed,card
2345,1194,2025-09-23,completed,wallet
2346,1142,2024-04-08,completed,cod
2347,1481,2024-05-28,completed,card
2348,1327,2025-09-28,completed,card
2349,1455,2024-03-13,completed,card
2350,1726,2025-11-11,completed,card
2351,1890,2024-04-07,completed,cod
2352,180,2024-02-20,completed,wallet
2353,2320,2024-04-01,completed,atm
2354,1660,2024-09-07,completed,card
2355,315,2025-07-16,completed,card
2356,592,2025-11-23,completed,card
2357,452,2025-05-29,completed,card
2358,1410,2025-07-10,completed,card
2359,294,2024-10-06,completed,card
2360,903,2025-05-02,completed,card
2361,2461,2024-06-21,completed,atm
2362,843,2024-02-03,completed,atm
2363,2383,2024-11-12,completed,cod
2364,1659,2024-07-27,completed,atm
2365,670,2025-10-09,completed,card
2366,1379,2024-11-01,completed,wallet
2367,99,2025-03-05,completed,card
2368,748,2024-12-21,completed,wallet
2369,2177,2024-03-16,completed,atm
2370,2052,2024-07-22,completed,card
2371,473,2025-09-09,completed,card
2372,2220,2025-01-28,refunded,cod
2373,139,2025-12-05,completed,wallet
2374,1769,2024-12-28,completed,wallet
2375,327,2024-03-22,completed,atm
2376,1797,2025-04-18,completed,cod
2377,2441,2024-05-24,completed,card
2378,2135,2025-11-17,completed,atm
2379,1373,2025-10-08,completed,card
2380,1097,2024-08-26,completed,atm
2381,2144,2024-06-02,completed,card
2382,1007,2025-09-04,completed,wallet
2383,684,2024-09-26,completed,atm
2384,126,2025-02-25,completed,wallet
2385,900,2025-11-08,completed,card
2386,1958,2025-12-20,completed,card
2387,1165,2025-04-20,completed,atm
2388,265,2024-03-20,completed,card
2389,1927,2025-11-21,completed,card
2390,545,2025-08-19,refunded,card
2391,2329,2024-04-29,completed,card
2392,208,2025-01-03,completed,atm
2393,235,2024-05-23,completed,wallet
2394,1672,2024-09-13,completed,wallet
2395,89,2024-12-06,completed,card
2396,588,2025-03-10,completed,atm
2397,479,2025-10-03,completed,atm
2398,1518,2024-09-24,refunded,card
2399,405,2025-03-10,completed,card
2400,303,2025-10-16,cancelled,cod
2401,2415,2024-03-14,completed,wallet
2402,2400,2024-02-21,completed,card
2403,2094,2025-04-18,completed,card
2404,1958,2025-12-07,completed,atm
2405,2395,2025-02-25,completed,card
2406,534,2024-12-19,completed,atm
2407,1205,2024-11-30,completed,wallet
2408,1685,2025-11-18,completed,card
2409,623,2024-06-13,completed,wallet
2410,793,2024-04-02,completed,atm
2411,2125,2024-09-18,completed,cod
2412,2114,2025-12-06,completed,card
2413,1023,2024-09-22,completed,atm
2414,606,2025-07-30,completed,card
2415,1862,2025-04-09,completed,card
2416,931,2024-10-15,completed,card
2417,518,2024-12-05,completed,card
2418,329,2025-09-22,completed,card
2419,1298,2025-02-18,completed,card
2420,490,2024-03-03,refunded,cod
2421,376,2025-01-19,completed,card
2422,1779,2024-06-17,completed,atm
2423,1949,2025-01-01,completed,wallet
2424,1179,2024-09-14,completed,card
2425,1287,2025-01-17,completed,atm
2426,1371,2024-06-23,completed,card
2427,2179,2025-07-27,completed,card
2428,1506,2024-04-13,completed,wallet
2429,224,2024-07-18,completed,atm
2430,198,2024-01-24,completed,card
2431,755,2024-10-01,completed,card
2432,2350,2025-11-17,completed,card
2433,1195,2024-05-03,completed,card
2434,694,2024-10-27,cancelled,atm
2435,198,2025-12-15,cancelled,card
2436,2299,2025-10-25,completed,card
2437,1295,2025-07-19,completed,card
2438,2229,2025-04-09,completed,card
2439,2469,2024-04-10,completed,card
2440,454,2024-08-15,completed,wallet
2441,512,2024-02-04,completed,card
2442,1815,2025-10-06,completed,atm
2443,378,2024-02-13,completed,atm
2444,2242,2025-09-25,cancelled,card
2445,466,2024-06-26,completed,atm
2446,1702,2025-04-23,completed,atm
2447,1750,2025-10-27,completed,atm
2448,2498,2024-06-30,cancelled,card
2449,440,2024-09-28,completed,card
2450,2208,2024-10-10,completed,wallet
2451,508,2024-11-25,completed,cod
2452,2057,2024-03-16,completed,card
2453,432,2024-08-19,completed,card
2454,2495,2024-07-09,completed,atm
2455,163,2025-04-05,completed,wallet
2456,340,2024-12-12,completed,card
2457,981,2025-12-29,completed,card
2458,703,2024-05-31,cancelled,card
2459,708,2024-08-16,completed,wallet
2460,1954,2025-06-18,completed,wallet
2461,2396,2025-04-25,completed,card
2462,1722,2025-09-30,completed,card
2463,1658,2024-09-12,completed,card
2464,717,2024-10-04,completed,card
2465,1712,2025-01-06,completed,card
2466,142,2024-12-05,completed,card
2467,2213,2024-01-25,cancelled,card
2468,273,2025-05-26,completed,card
2469,887,2024-05-23,completed,card
2470,2013,2025-01-10,completed,card
2471,966,2024-09-02,completed,card
2472,1629,2024-10-04,completed,card
2473,2321,2024-12-15,completed,card
2474,130,2024-04-24,completed,card
2475,1725,2025-05-31,completed,card
2476,2092,2025-11-09,completed,card
2477,560,2024-08-31,completed,card
2478,248,2024-06-24,completed,card
2479,1460,2024-08-20,completed,atm
2480,1294,2025-10-10,completed,wallet
2481,1517,2025-03-15,completed,card
2482,1819,2024-11-18,completed,atm
2483,1026,2024-08-05,completed,card
2484,263,2024-01-21,completed,wallet
2485,29,2024-02-18,completed,atm
2486,1922,2025-10-18,completed,cod
2487,1041,2025-03-28,completed,card
2488,1492,2025-07-14,completed,wallet
2489,866,2025-09-09,completed,atm
2490,1162,2024-02-01,completed,card
2491,1602,2025-07-21,completed,wallet
2492,1951,2025-12-21,cancelled,card
2493,1632,2024-12-22,completed,card
2494,1715,2025-07-16,completed,card
2495,480,2025-12-24,completed,atm
2496,1918,2025-04-04,completed,card
2497,1735,2024-10-01,completed,card
2498,216,2024-12-07,completed,card
2499,235,2025-07-23,completed,card
2500,581,2025-03-06,completed,wallet
2501,1427,2025-05-02,completed,wallet
2502,847,2024-08-05,completed,card
2503,1505,2024-06-27,completed,atm
2504,479,2024-10-18,completed,wallet
2505,2262,2025-02-11,completed,card
2506,283,2025-09-29,completed,card
2507,2325,2025-04-29,completed,card
2508,2036,2025-07-09,completed,card
2509,1639,2024-02-23,completed,atm
2510,1668,2025-05-04,completed,wallet
2511,991,2025-11-24,completed,wallet
2512,1461,2025-04-27,completed,cod
2513,377,2024-01-28,completed,card
2514,1653,2025-11-27,completed,wallet
2515,970,2024-08-15,completed,atm
2516,37,2024-11-21,completed,card
2517,161,2024-12-24,completed,atm
2518,263,2024-08-05,completed,card
2519,2200,2025-11-14,completed,card
2520,1587,2024-02-03,completed,wallet
2521,1868,2025-04-06,completed,atm
2522,2424,2024-08-11,completed,card
2523,1178,2025-05-12,completed,atm
2524,661,2025-11-14,completed,cod
2525,45,2025-01-25,completed,cod
2526,1162,2024-10-08,completed,card
2527,681,2025-10-03,completed,card
2528,2487,2024-10-25,completed,cod
2529,928,2024-08-18,completed,card
2530,852,2024-12-20,completed,card
2531,2025,2025-05-14,completed,card
2532,585,2024-11-25,completed,card
2533,1230,2024-01-24,completed,wallet
2534,1846,2025-12-21,completed,card
2535,1562,2025-03-09,completed,atm
2536,929,2024-11-19,completed,card
2537,1164,2025-06-19,completed,card
2538,1201,2024-08-05,completed,card
2539,889,2025-03-23,completed,cod
2540,2304,2024-03-28,cancelled,wallet
2541,1749,2024-06-14,completed,card
2542,525,2024-03-26,completed,card
2543,1699,2025-11-14,completed,wallet
2544,423,2025-02-23,completed,wallet
2545,1663,2024-11-05,completed,atm
2546,1602,2025-09-04,completed,atm
2547,770,2025-02-04,cancelled,card
2548,469,2025-03-19,completed,card
2549,1142,2025-11-01,completed,card
2550,391,2025-03-12,completed,cod
2551,682,2024-04-18,refunded,atm
2552,1464,2024-12-13,completed,atm
2553,1618,2024-04-08,completed,atm
2554,164,2025-07-28,completed,card
2555,2206,2024-07-25,completed,atm
2556,1035,2025-10-19,completed,card
2557,510,2024-10-30,completed,atm
2558,858,2025-11-14,cancelled,card
2559,321,2024-06-05,completed,card
2560,449,2024-06-07,completed,cod
2561,881,2024-07-04,completed,card
2562,363,2024-02-28,completed,cod
2563,1851,2024-02-15,completed,card
2564,456,2024-12-06,completed,cod
2565,1217,2025-05-02,completed,atm
2566,2180,2025-04-19,completed,card
2567,2307,2024-01-31,completed,card
2568,1862,2025-02-21,completed,card
2569,2238,2025-01-26,completed,wallet
2570,111,2024-05-30,completed,card
2571,1990,2024-03-28,completed,atm
2572,2466,2024-05-29,completed,wallet
2573,2061,2025-01-12,completed,atm
2574,2227,2024-11-10,completed,atm
2575,1642,2025-10-05,completed,cod
2576,693,2025-01-30,completed,card
2577,2186,2024-10-08,completed,cod
2578,2240,2024-02-16,completed,atm
2579,553,2024-04-08,completed,card
2580,2284,2024-11-25,completed,card
2581,2414,2025-07-14,completed,atm
2582,1344,2025-09-15,completed,atm
2583,1894,2024-03-18,completed,wallet
2584,1970,2024-02-01,completed,wallet
2585,559,2024-10-03,completed,wallet
2586,1771,2025-05-25,completed,card
2587,1684,2025-03-05,completed,card
2588,1018,2025-08-16,completed,card
2589,1020,2025-04-27,completed,card
2590,2137,2024-02-09,completed,card
2591,1928,2024-12-14,completed,atm
2592,635,2024-05-06,completed,card
2593,1749,2025-12-05,completed,card
2594,526,2024-01-13,completed,atm
2595,489,2025-10-31,completed,card
2596,2456,2024-01-31,completed,card
2597,1271,2024-12-27,completed,card
2598,734,2025-10-16,completed,card
2599,403,2025-12-31,completed,card
2600,596,2024-12-01,completed,atm
2601,370,2025-10-13,completed,atm
2602,198,2025-11-24,completed,card
2603,389,2025-11-02,completed,wallet
2604,2337,2025-12-16,completed,atm
2605,1998,2025-05-26,completed,card
2606,2195,2024-07-13,completed,wallet
2607,2484,2025-05-02,completed,wallet
2608,240,2024-01-16,completed,card
2609,1351,2025-06-12,refunded,card
2610,1084,2025-04-04,completed,card
2611,776,2024-09-12,completed,atm
2612,849,2025-11-04,completed,wallet
2613,2328,2025-10-14,completed,atm
2614,1262,2024-11-04,completed,atm
2615,1667,2024-10-03,completed,wallet
2616,278,2025-10-26,completed,atm
2617,369,2025-06-26,completed,atm
2618,1904,2024-01-18,completed,wallet
2619,246,2025-02-25,completed,card
2620,63,2024-02-21,completed,card
2621,2391,2025-06-13,completed,card
2622,2447,2025-11-07,completed,card
2623,437,2025-09-04,completed,card
2624,1814,2025-08-03,cancelled,card
2625,1587,2025-11-05,completed,card
2626,1221,2025-07-05,cancelled,atm
2627,746,2025-04-08,completed,cod
2628,496,2024-12-06,completed,card
2629,1796,2024-04-28,completed,cod
2630,1227,2025-09-28,completed,atm
2631,796,2024-06-19,completed,card
2632,92,2024-05-29,completed,card
2633,2014,2025-08-14,completed,cod
2634,137,2025-06-22,completed,atm
2635,2027,2024-02-29,cancelled,wallet
2636,58,2025-08-03,completed,card
2637,693,2024-06-06,completed,wallet
2638,992,2025-10-22,completed,card
2639,2433,2024-10-30,completed,card
2640,863,2025-08-28,completed,card
2641,2065,2024-05-27,refunded,atm
2642,818,2024-09-25,completed,atm
2643,1638,2024-01-29,completed,wallet
2644,1603,2024-07-23,completed,card
2645,2401,2025-04-11,completed,atm
2646,1026,2024-12-18,completed,atm
2647,2086,2024-01-28,completed,card
2648,821,2025-12-13,completed,card
2649,1646,2024-06-19,completed,card
2650,340,2024-03-10,completed,card
2651,305,2024-12-09,completed,cod
2652,2430,2024-09-05,completed,card
2653,743,2024-08-08,completed,cod
2654,2253,2024-09-13,completed,atm
2655,710,2025-09-19,completed,atm
2656,2042,2024-01-14,cancelled,card
2657,290,2025-06-13,cancelled,wallet
2658,1513,2025-01-13,completed,cod
2659,1400,2025-10-13,completed,card
2660,852,2025-07-10,refunded,wallet
2661,1344,2025-01-03,cancelled,cod
2662,2216,2025-07-21,completed,card
2663,1531,2024-10-21,completed,card
2664,1611,2024-09-10,completed,card
2665,365,2025-08-04,completed,atm
2666,971,2025-04-04,completed,atm
2667,2096,2025-01-17,completed,wallet
2668,773,2025-01-11,completed,card
2669,1421,2025-08-12,completed,card
2670,2115,2025-09-12,completed,card
2671,2252,2025-05-17,completed,atm
2672,1243,2025-02-04,completed,wallet
2673,1114,2025-06-18,completed,cod
2674,50,2024-05-10,completed,atm
2675,2485,2025-09-24,completed,atm
2676,125,2025-01-25,completed,card
2677,1865,2024-09-10,completed,card
2678,1740,2025-12-19,completed,card
2679,439,2025-04-12,completed,cod
2680,2084,2025-12-07,completed,card
2681,916,2024-02-19,completed,cod
2682,1759,2024-12-03,completed,atm
2683,426,2025-07-20,completed,card
2684,267,2025-05-01,completed,card
2685,966,2024-01-31,completed,card
2686,2485,2024-05-03,completed,card
2687,1456,2025-04-24,completed,card
2688,259,2024-01-28,completed,card
2689,525,2025-04-05,completed,card
2690,1556,2025-08-30,completed,cod
2691,927,2025-06-16,completed,wallet
2692,2049,2025-06-11,completed,card
2693,1705,2025-08-29,completed,card
2694,199,2024-07-02,completed,wallet
2695,1533,2024-09-29,completed,atm
2696,55,2025-04-16,completed,wallet
2697,659,2024-11-06,completed,cod
2698,1158,2024-08-17,completed,atm
2699,2443,2025-10-26,completed,atm
2700,180,2025-05-08,completed,card
2701,411,2024-05-23,refunded,card
2702,2162,2024-01-23,refunded,atm
2703,567,2024-05-06,completed,atm
2704,492,2025-07-18,completed,card
2705,2298,2025-02-26,completed,card
2706,1310,2025-04-18,completed,wallet
2707,679,2025-05-28,completed,card
2708,1283,2024-06-19,completed,cod
2709,2214,2025-05-06,completed,atm
2710,460,2024-01-30,completed,cod
2711,902,2025-06-10,completed,card
2712,1451,2024-01-27,completed,card
2713,1677,2024-01-07,completed,atm
2714,2002,2024-05-17,completed,card
2715,235,2025-05-25,completed,wallet
2716,1271,2024-01-18,completed,card
2717,1796,2025-09-16,completed,atm
2718,1830,2024-03-06,completed,card
2719,2132,2024-02-18,completed,atm
2720,1903,2024-01-09,completed,wallet
2721,3,2025-05-07,completed,atm
2722,1855,2024-09-06,completed,cod
2723,694,2024-10-09,completed,card
2724,1317,2025-12-14,completed,card
2725,233,2025-11-02,completed,card
2726,2435,2025-10-29,completed,wallet
2727,2497,2025-09-29,completed,card
2728,2152,2024-05-22,completed,wallet
2729,324,2024-06-20,completed,card
2730,20,2025-08-22,completed,atm
2731,1803,2025-12-13,completed,card
2732,281,2024-07-16,completed,atm
2733,1985,2025-06-17,completed,card
2734,919,2024-07-01,completed,wallet
2735,339,2024-04-05,completed,atm
2736,1344,2024-09-27,completed,card
2737,933,2025-12-05,completed,atm
2738,1345,2025-01-13,completed,atm
2739,898,2024-08-17,cancelled,atm
2740,2464,2025-04-05,completed,atm
2741,1061,2025-05-06,completed,wallet
2742,1251,2025-03-03,completed,atm
2743,2298,2025-08-06,completed,card
2744,1579,2024-12-25,completed,card
2745,1694,2025-11-02,completed,card
2746,1016,2024-05-28,cancelled,card
2747,111,2024-02-07,completed,atm
2748,1960,2025-07-18,completed,atm
2749,2255,2024-02-24,completed,card
2750,1436,2024-05-18,completed,atm
2751,2406,2024-05-11,completed,card
2752,1502,2024-11-17,completed,card
2753,1151,2024-02-21,completed,cod
2754,1349,2024-10-31,completed,card
2755,2101,2024-10-15,completed,card
2756,117,2024-01-27,completed,card
2757,2214,2024-12-28,completed,atm
2758,29,2024-01-24,completed,card
2759,2173,2024-06-24,completed,card
2760,1875,2024-08-29,completed,card
2761,422,2024-02-06,completed,card
2762,1006,2025-06-11,completed,atm
2763,1321,2025-04-02,completed,cod
2764,1982,2024-09-15,completed,atm
2765,963,2024-02-13,completed,atm
2766,1921,2024-07-22,completed,atm
2767,1075,2024-12-30,completed,card
2768,40,2024-04-10,completed,atm
2769,566,2025-11-06,cancelled,atm
2770,2295,2025-03-15,completed,card
2771,900,2024-05-02,completed,card
2772,2032,2025-01-24,completed,card
2773,662,2025-11-02,completed,card
2774,956,2024-10-01,completed,card
2775,1492,2024-02-24,completed,card
2776,1276,2024-05-31,completed,atm
2777,1598,2025-10-03,cancelled,atm
2778,1,2025-12-19,completed,wallet
2779,2125,2024-10-16,completed,card
2780,2394,2024-03-04,completed,atm
2781,791,2024-06-11,completed,atm
2782,247,2024-08-21,completed,cod
2783,1281,2024-05-26,completed,card
2784,658,2024-11-25,completed,atm
2785,2321,2024-04-24,completed,wallet
2786,2389,2025-05-18,completed,atm
2787,1607,2025-05-20,completed,atm
2788,974,2025-11-10,cancelled,atm
2789,2075,2025-08-08,completed,atm
2790,35,2024-01-07,completed,wallet
2791,1046,2025-10-11,completed,cod
2792,191,2025-06-15,completed,card
2793,366,2025-10-02,completed,card
2794,2144,2025-01-20,refunded,card
2795,995,2025-08-23,completed,card
2796,712,2024-10-21,completed,atm
2797,728,2024-08-24,completed,card
2798,1402,2024-03-07,completed,wallet
2799,568,2025-09-25,completed,wallet
2800,987,2025-09-16,completed,card
2801,630,2025-03-29,completed,cod
2802,1820,2025-08-03,completed,wallet
2803,1838,2025-03-25,completed,card
2804,12,2025-04-29,completed,card
2805,2036,2024-11-05,completed,atm
2806,2330,2025-10-20,completed,cod
2807,1931,2025-08-25,completed,card
2808,76,2025-05-02,completed,card
2809,2127,2024-02-20,completed,cod
2810,231,2025-08-13,completed,card
2811,1047,2025-07-19,completed,card
2812,1588,2024-05-16,completed,card
2813,961,2024-07-10,completed,atm
2814,1688,2024-10-28,completed,cod
2815,2047,2024-01-25,completed,card
2816,2428,2025-07-31,cancelled,card
2817,2216,2024-06-01,completed,card
2818,735,2024-05-29,completed,atm
2819,1991,2025-10-26,completed,wallet
2820,2095,2024-12-15,completed,cod
2821,2076,2024-01-17,completed,card
2822,2271,2024-02-25,completed,card
2823,2080,2024-08-11,completed,card
2824,2275,2024-01-06,completed,atm
2825,124,2025-08-29,completed,atm
2826,743,2025-05-18,completed,card
2827,575,2025-01-08,completed,cod
2828,121,2025-05-05,completed,atm
2829,547,2024-12-23,completed,card
2830,1324,2024-10-17,completed,card
2831,2370,2025-01-11,completed,wallet
2832,318,2024-10-19,completed,card
2833,270,2025-07-04,completed,card
2834,1310,2025-11-19,completed,atm
2835,2174,2024-12-15,completed,card
2836,340,2024-07-20,completed,cod
2837,1602,2024-07-12,completed,atm
2838,1469,2024-11-07,completed,cod
2839,2147,2025-01-19,completed,card
2840,239,2025-11-20,completed,wallet
2841,53,2024-07-12,completed,wallet
2842,989,2024-06-02,completed,card
2843,2176,2025-04-29,completed,card
2844,658,2024-10-14,completed,card
2845,1669,2025-06-30,completed,card
2846,379,2025-12-08,completed,atm
2847,914,2024-07-19,completed,atm
2848,1680,2024-05-18,completed,card
2849,1353,2024-01-17,completed,card
2850,228,2025-10-15,refunded,atm
2851,1989,2024-05-24,completed,atm
2852,1630,2024-12-22,completed,atm
2853,1684,2024-12-28,completed,card
2854,551,2025-07-22,completed,card
2855,645,2024-09-29,cancelled,card
2856,321,2025-08-13,completed,cod
2857,2069,2024-08-07,refunded,card
2858,1783,2025-08-18,completed,atm
2859,1595,2025-09-17,completed,wallet
2860,70,2025-06-25,completed,wallet
2861,1942,2025-10-09,completed,wallet
2862,1005,2024-11-28,completed,atm
2863,62,2025-08-26,completed,atm
2864,337,2024-11-08,completed,card
2865,33,2024-03-16,completed,cod
2866,2036,2025-02-16,completed,card
2867,682,2025-11-04,completed,wallet
2868,271,2024-04-05,completed,atm
2869,595,2025-01-11,completed,card
2870,617,2024-07-11,completed,card
2871,1005,2024-02-15,completed,atm
2872,1600,2024-09-25,completed,card
2873,2406,2025-04-18,completed,card
2874,320,2024-08-06,completed,atm
2875,1768,2025-12-31,completed,card
2876,8,2025-03-29,completed,card
2877,1396,2024-08-21,completed,cod
2878,68,2025-11-19,completed,atm
